ano,id_candidato_bd,bens_declarados
2018,1245623,384856.15
2018,360860,520939
2018,1632144,3923666.6199999996
2018,644237,965534.25
2018,853825,285399.35
2018,1013023,396973.93
2018,328039,1251101.84
2018,442130,21000
2018,1720047,2509.29
2018,1212961,100000
2018,600646,43990
2018,768088,500000
2018,1408698,1368000
2018,1543664,2030239.54
2018,444343,1167000
2018,62819,325000
2018,431477,435439.11000000004
2018,20525,8682792.549999999
2018,252262,30000
2018,910754,6372971.199999999
2018,435637,50000
2018,411476,2834
2018,1135268,57000
2018,381830,132000
2018,1152023,110500
2018,915574,582000
2018,320551,51000
2018,265208,507700
2018,1030603,662317
2018,69509,123000
2018,1039965,14000
2018,495893,2859513
2018,252423,221000
2018,968280,408000
2018,1019004,161000
2018,840923,110000
2018,590773,18000
2018,14165,2625000
2018,662635,520000
2018,494330,45000
2018,521699,175000
2018,1000436,32000
2018,1244860,705531
2018,1483032,630000
2018,353559,471634.2
2018,458002,95000
2018,1094573,70254.07
2018,622918,1950261.7
2018,1420481,44143.14
2018,815030,1637455.0199999996
2018,1075796,280000
2018,555884,354000
2018,1106950,6185579.9
2018,1130960,101000
2018,1195491,22300
2018,1662849,39937.71
2018,744592,18357655.229999997
2018,1361304,1122555.49
2018,1052065,173371.71999999997
2018,24732,90700
2018,132918,831656.16
2018,1802269,18000
2018,913286,16151.46
2018,1491108,577083.27
2018,393346,1485000
2018,486979,3165893.760000001
2018,1807876,3382210.0700000003
2018,549180,850000
2018,423963,486838.09
2018,763640,22890
2018,533331,32000
2018,682839,450000
2018,1114339,89342.5
2018,1083396,5024.67
2018,1803983,160668.95
2018,1068587,40000
2018,1727713,13000
2018,950441,786123.49
2018,1096982,80000
2018,895789,60191
2018,628316,72700.25
2018,508408,284836.81999999995
2018,1729098,812091.59
2018,380440,33000
2018,486077,21000
2018,813074,369300
2018,1175747,45901.7
2018,929886,25000
2018,340401,110900
2018,1809644,1419136.8
2018,288138,50000
2018,1156443,33000.04
2018,548990,330000
2018,526381,1452097.9900000002
2018,221622,20000
2018,423785,187441.27000000002
2018,369134,343000
2018,67941,60474.8
2018,612851,79523
2018,121911,822378.73
2018,839290,1551553.75
2018,1805785,2092060.55
2018,1042681,914182.88
2018,258121,461712
2018,1135906,46000
2018,238095,2588027.9899999998
2018,809096,150000
2018,1272970,570746.1
2018,165153,33589669.980000004
2018,1192344,20000
2018,242766,38000
2018,195904,403000
2018,321601,7095574.120000001
2018,1708884,709891.2
2018,181465,5529650.21
2018,1190768,236521.67
2018,328849,220824.78
2018,1442563,14661458.470000003
2018,1577920,529531
2018,1720233,6370145.98
2018,404404,75000
2018,79487,6000
2018,1123906,1082264.98
2018,625607,1776318.89
2018,1540714,1299166.2300000002
2018,322513,11.14
2018,916388,304030.31
2018,274453,560000
2018,1178421,25432.05
2018,539343,13100
2018,219201,3363608.8300000005
2018,1275328,1613452.8199999998
2018,132338,3346622.48
2018,1589796,2054883.5300000003
2018,381142,710000
2018,1152700,250.59
2018,1082770,1571144.2
2018,1635426,1319197.47
2018,589410,580000
2018,715379,25000
2018,1411958,31596.75
2018,1028408,399508.33999999997
2018,1021388,200000
2018,1518918,66000
2018,449656,297324.82
2018,1801093,96000
2018,380822,428306.58
2018,557018,841000
2018,522678,104000
2018,918326,111000
2018,1146669,40000
2018,66873,360000
2018,400362,317758.6
2018,386716,150000
2018,1313578,128000
2018,1228281,9330
2018,162752,473500
2018,1026051,20000
2018,685569,242000
2018,70113,5000
2018,432454,292000
2018,707933,11800
2018,342758,30000
2018,491743,1713559.83
2018,604221,25000
2018,1793264,425000
2018,548334,425088
2018,653922,1274269.6099999999
2018,1485823,25000
2018,899545,859386.1000000001
2018,480325,62723.520000000004
2018,369731,656046.07
2018,1136017,211985.7
2018,1010990,601265.73
2018,1135505,132498.54
2018,225573,5180699.049999999
2018,798984,66000
2018,1259863,665902.95
2018,637412,1126735.3500000003
2018,749332,192500
2018,486968,226920.92
2018,1751715,50990
2018,1662841,577993.7000000001
2018,1569279,255450
2018,222833,2292718.8
2018,1214491,460000
2018,1348430,96885.86
2018,702562,531500
2018,202537,411684.00999999995
2018,1235750,9000
2018,1041462,203000
2018,1068376,400749.69
2018,1624163,883815.6399999999
2018,304140,148510.16
2018,1047551,111000
2018,1085839,167600
2018,313624,48322451.510000005
2018,292294,478249.53
2018,1079541,847552.58
2018,1057534,2588152.75
2018,1270470,97000
2018,1768131,2668125.9299999997
2018,810868,1349593.99
2018,344643,561426.81
2018,1110367,562000
2018,991123,1697763.8000000003
2018,866068,233981.91999999998
2018,1194213,243057.91999999998
2018,1676512,170000
2018,164041,2197052.86
2018,972487,30000
2018,1796060,43000
2018,95282,1194884.3699999999
2018,1329203,1674186.46
2018,428410,320000
2018,968532,943968.75
2018,751241,88500
2018,1373906,410965.28
2018,796738,166169.44
2018,894941,107000
2018,1294810,759500
2018,1499067,200
2018,1214674,856049.9400000001
2018,924167,5000
2018,88218,4688.67
2018,1057680,5000
2018,835856,10960.56
2018,997064,1000
2018,1267363,3500
2018,1403180,353404.08
2018,1201839,87390.4
2018,1100386,10000
2018,1318298,485582.72
2018,722053,5000
2018,425270,1196491.26
2018,962179,2000
2018,963951,3500
2018,379428,564641.9
2018,857306,13918.01
2018,1438293,91400
2018,719286,138000
2018,1770891,307109.35
2018,1354723,200
2018,1367243,6000
2018,1441375,1488811.83
2018,1527199,12200.039999999999
2018,1131987,270191.32999999996
2018,699925,272150.36
2018,702001,804000
2018,1325190,423427.44999999995
2018,816648,6432687.75
2018,141996,797600.14
2018,1253862,1178000
2018,1308885,123608.9
2018,1495294,342809.64
2018,1108713,377188.0200000001
2018,1592514,1878143.1
2018,655807,2783790.5700000003
2018,557251,523885.02
2018,740227,4971074.350000001
2018,282263,1009541
2018,1234975,546239.2999999999
2018,440071,218413.34
2018,1107228,2475701
2018,707374,1311853
2018,660785,425588.33
2018,639933,249000
2018,248812,944246.41
2018,1270476,102215.02
2018,987908,5000
2018,1249559,10000
2018,449390,887000
2018,1494218,993280.11
2018,1806213,186500
2018,1809221,597937.45
2018,1067032,37098.43
2018,722595,345284.9
2018,1766847,305000
2018,1486447,539406.3899999999
2018,909318,51995
2018,1540614,2685526.26
2018,41205,172145.39
2018,856075,2178919.83
2018,515077,937461.62
2018,1353298,196055.83000000002
2018,1568255,1306161.82
2018,843074,168249.41999999998
2018,870309,150457.22999999998
2018,161958,3666369.7399999998
2018,471514,112000
2018,708983,15000
2018,1439899,100000
2018,602528,102000
2018,1283369,1348348.5
2018,556236,388221.74000000005
2018,776226,92000
2018,654269,280000
2018,681817,22000
2018,1476196,475119
2018,1249958,16000
2018,251250,2538000
2018,963259,90000
2018,842485,72000
2018,667538,235067.38
2018,1448936,72915.04000000001
2018,1360430,117292
2018,1624714,20000
2018,219111,59144
2018,1536789,116000
2018,1005630,400741.13999999996
2018,98796,4103422.3899999997
2018,1248240,6825000
2018,1379956,87000
2018,743271,338951.45999999996
2018,1461098,90000
2018,99178,1240595.9500000002
2018,1248760,3943907.6099999994
2018,1203315,465040
2018,1259072,140000
2018,143625,13000
2018,1293194,52000
2018,1309000,250000
2018,405289,1235297.8399999999
2018,191032,505175.76999999996
2018,766643,76734.98
2018,1300568,967890.2499999999
2018,421071,955000
2018,710069,12525.2
2018,1804647,11377.880000000001
2018,650247,300000
2018,658691,159275.37
2018,1216318,541345
2018,1735063,389000
2018,423830,811793.21
2018,1709215,400000
2018,1210612,66500
2018,1197856,26668.38
2018,734240,4482500
2018,1297346,236990
2018,1129654,524700
2018,676180,83000
2018,886676,160000
2018,1327210,186901.69999999998
2018,1024383,466702.51
2018,804222,1250441.31
2018,727781,48000
2018,561720,62885.340000000004
2018,929149,531934.96
2018,1264777,530000
2018,884859,1635000
2018,1237533,17700
2018,1073268,2370000
2018,1107745,981238.98
2018,1213591,730615.48
2018,1238087,1982035.7000000002
2018,358598,151223.02000000002
2018,93266,8672002.17
2018,1055108,1666398.88
2018,358197,61000
2018,87867,8909624.43
2018,212386,522789.93
2018,1656237,752000
2018,1099133,1014243.6600000001
2018,921036,341805.64999999997
2018,1244554,488094.58
2018,852916,134689.48
2018,1056684,1505000
2018,1806308,1132608.91
2018,1379850,2000
2018,646962,173758.24
2018,1094934,33978.31
2018,1345574,3000
2018,560824,1695019.8800000001
2018,1408094,1028875.5399999999
2018,308552,633706.52
2018,416450,930968.5800000001
2018,1232868,87980
2018,723988,5200387.73
2018,1534253,540187.06
2018,1066445,86359.98
2018,760929,5000
2018,985341,3000
2018,978225,1000271.3100000002
2018,860867,1341720.8099999998
2018,819810,340986
2018,992547,288500
2018,1319815,20000
2018,1215872,52208
2018,662597,6000
2018,955515,760000
2018,1276957,195570
2018,334732,1591208
2018,1650941,150600.48
2018,1624634,469000
2018,244562,2627.77
2018,908767,4041698.41
2018,1244391,450817.66000000003
2018,1114251,2004617.75
2018,386145,151842.22
2018,1232815,831300
2018,1211779,45000
2018,1265023,9027421.54
2018,1418692,226803.89
2018,1292200,358000
2018,814840,1090952.64
2018,212369,118000
2018,803603,148578.91000000003
2018,999373,80000
2018,918301,18000
2018,148801,1299000
2018,416653,450000
2018,1308525,2684000
2018,335823,33000
2018,293692,745000
2018,1485443,1
2018,985769,100000
2018,625310,2790000
2018,1806339,43000
2018,1294483,33000
2018,16805,3171000
2018,825245,300000
2018,899066,126800
2018,1552489,15000
2018,2894,60000
2018,589441,1751000
2018,437725,450000
2018,783353,65000
2018,1519755,15000
2018,360395,541930
2018,1634265,4438375
2018,1341109,937899.14
2018,855092,248000
2018,1781603,925000
2018,1355380,3000
2018,1312555,190978.51
2018,1358590,45000
2018,1217461,4672713.56
2018,141257,180000
2018,759793,7600
2018,1330064,1604326.8300000003
2018,573189,55000
2018,1274798,89877.72
2018,1337312,24000
2018,985736,12000
2018,1303252,107796
2018,831806,712018.1499999999
2018,836367,65613.65
2018,34757,40000
2018,852049,119000
2018,1345202,10500
2018,1288820,280000
2018,868491,970000
2018,1112403,155613.74
2018,313068,341490.29999999993
2018,670415,130000
2018,670399,211900
2018,1109833,938079.1000000001
2018,952529,400000
2018,343721,2062326.93
2018,908878,3000
2018,262620,720232.98
2018,475940,150000
2018,317631,261000
2018,1694177,130000
2018,219104,2594840.7399999998
2018,1563732,500000
2018,1774899,770000
2018,276595,211485
2018,54431,2000
2018,277290,589925.46
2018,672712,246933.5
2018,356039,3086220.8
2018,77653,1106944.58
2018,587275,327031.07
2018,960146,235538.77
2018,196329,424092.11
2018,1580243,163463.99
2018,1135693,24470.95
2018,810861,201037.00999999998
2018,1123783,150000
2018,435798,148000
2018,938147,563500
2018,1287398,100113.51000000001
2018,1784567,147533.16
2018,1273878,234000
2018,1130658,33000
2018,839624,335951.75999999995
2018,901465,56681.57
2018,1040156,427000
2018,1314915,102000
2018,1344307,334631.19
2018,49049,500000
2018,1102805,3979122
2018,849923,301053.86
2018,932041,42000
2018,178662,2815106.9000000004
2018,1056035,23000
2018,1530655,89434.85
2018,1384961,5000
2018,1249316,88200
2018,424079,350000
2018,729056,62000
2018,820321,132250
2018,754972,276224
2018,532724,724262.8
2018,474700,45000
2018,146072,80505.75
2018,1715224,28000
2018,443771,215000
2018,241816,514444.96
2018,598635,3373578.96
2018,1239009,58000
2018,805603,2290000
2018,1533422,30000
2018,1244489,1576169.6900000002
2018,1227030,1749011.35
2018,338627,975000
2018,974671,3000
2018,841096,295631.19
2018,592573,30000
2018,1246559,1934821.15
2018,15074,112063.82
2018,967733,815059.21
2018,1234306,112212.78
2018,1248739,6267000
2018,1273203,104000
2018,1047726,110000
2018,705012,556000
2018,1224526,705000
2018,1072033,270000
2018,757751,23500
2018,159681,233239.82
2018,353118,250000
2018,120700,803505
2018,1522613,3065000
2018,1357930,332000
2018,408515,803480
2018,772983,230000
2018,490675,1300000
2018,381277,40000
2018,1385323,1600000
2018,469368,150500
2018,138075,165000
2018,1804578,65312
2018,731506,100000
2018,1435540,190000
2018,385581,83824.5
2018,417351,1547000
2018,895647,295622.46
2018,425786,120000
2018,236165,3500
2018,1384445,50000
2018,435231,22000
2018,1029266,35000
2018,635065,10018
2018,1406367,135000
2018,566835,635000
2018,13940,384264
2018,1266442,154000
2018,1358702,256337.96
2018,521923,1266104.32
2018,488228,380000
2018,1680478,8030.66
2018,686359,240500
2018,1631408,200000000
2018,912120,358000
2018,7492,964128.2000000001
2018,652818,152298.16
2018,310681,127789.44
2018,255352,348508.37
2018,1627639,1583989.0199999998
2018,790933,84000
2018,1356037,680000
2018,316591,820000
2018,1338923,680052.02
2018,632309,1302734.89
2018,939738,370000
2018,1302303,49233.54
2018,1563546,2887270.93
2018,1537046,530493.5900000001
2018,1385577,5004.04
2018,964769,412786.64999999997
2018,295169,239946.96
2018,54322,1680523.0699999998
2018,1215282,63260.4
2018,1120709,120
2018,445155,210000
2018,378158,445152
2018,892676,1019154.73
2018,1131314,13300
2018,1391432,178901
2018,614813,240302.46
2018,1448852,17000
2018,214047,1019532.0800000002
2018,1288170,599000.0800000001
2018,576899,1730245.72
2018,739966,18344.15
2018,1558419,468512.53
2018,245987,168000
2018,1362807,10000
2018,615425,3410669.65
2018,605508,100000
2018,986155,14500
2018,114612,352204.39999999997
2018,438977,65000
2018,897155,590686.49
2018,747343,80100
2018,78202,300000
2018,199641,30000
2018,331873,830000
2018,1779098,1875291.97
2018,444321,225167.4
2018,1287749,140000
2018,754932,418000
2018,905912,82000
2018,1341114,41000
2018,1614782,230000
2018,1546804,622004.73
2018,1051334,21000
2018,889071,78000
2018,1010534,133000
2018,725201,5498252.7
2018,300087,22000
2018,960124,39000
2018,624581,40000
2018,992234,80000
2018,1633276,350000
2018,612456,60000
2018,742237,10000
2018,1518675,468990
2018,386509,278200.13
2018,1118320,353.45
2018,1510548,20000
2018,1002284,162097.43
2018,84574,15000
2018,1692436,2167566.3000000003
2018,1010853,430000
2018,1201133,68334
2018,312564,160120
2018,1415588,743.7
2018,1224495,596291.6
2018,283932,50
2018,1729930,4954
2018,1250617,9000
2018,1105378,1736668.5899999999
2018,1230625,1620000
2018,1363769,35043
2018,29829,150050
2018,192279,150000
2018,1469190,120000
2018,1672634,985018.6799999999
2018,556398,150000
2018,654712,14000
2018,898143,79500
2018,767255,30.269999999999996
2018,1754861,617120
2018,1261566,50000
2018,1231999,33355.409999999996
2018,990024,38000
2018,1000484,60000
2018,1692546,1000
2018,1636252,4502.92
2018,1314303,682000
2018,1054172,38000
2018,550821,650000
2018,1681496,495204
2018,993033,502400
2018,741670,62000
2018,687217,150000
2018,1456458,717748.64
2018,91603,723496
2018,1448169,30000
2018,960566,6700
2018,741256,57260
2018,697120,1178400
2018,382566,2890572.16
2018,510853,95400
2018,1009443,3010.63
2018,977807,9800
2018,1001730,220100
2018,1352402,2040000
2018,1214975,43739.96
2018,406838,378777.31
2018,943472,3500
2018,1281476,37400
2018,551293,8494.23
2018,1121121,37000
2018,178191,380000
2018,1735335,550000
2018,1224725,6500
2018,866846,55000
2018,509266,1473687.8900000001
2018,1357732,1491242.7
2018,1076057,44282.130000000005
2018,1010304,308958
2018,648417,500
2018,738070,3409.9
2018,1365331,120000
2018,421247,8158581.12
2018,333771,1286790
2018,711493,28159
2018,794221,100000
2018,200583,66000
2018,333909,428720
2018,1262800,10000
2018,759428,2024.08
2018,182268,17000
2018,1315469,32300
2018,1043809,492000
2018,1304602,750000
2018,1651083,109446.86000000002
2018,1200606,505312.69
2018,1258585,30240.38
2018,1224063,5352014.72
2018,94291,1700000
2018,337694,462000
2018,776494,528191.96
2018,1585830,1926088
2018,1383734,111000
2018,738021,550000
2018,159026,1221097
2018,1033681,280000
2018,1062848,138927.24
2018,1244225,242299.35
2018,202146,7000
2018,1074169,150000
2018,263814,394937
2018,464371,623875.86
2018,1438649,32000
2018,1268636,20000
2018,66113,600000
2018,1175662,175000
2018,1046509,50000
2018,1231708,49000
2018,601205,1100000
2018,1219364,4050000
2018,246623,70000
2018,1630754,413000
2018,1349349,37819.22
2018,910522,70000
2018,532284,16358.92
2018,827678,8500
2018,630397,150000
2018,1291758,650000
2018,460569,10000
2018,376587,16700
2018,1804059,14000
2018,152989,120000
2018,275872,70000
2018,1393689,134000
2018,120477,2742349.57
2018,451948,580000
2018,277614,412137.10000000003
2018,474884,105000
2018,1809813,1368175.63
2018,931768,3187773.74
2018,1196955,9191.85
2018,1415885,102476.46
2018,1309098,626348.15
2018,1806465,75873.28
2018,1359217,24741.510000000002
2018,513754,536918
2018,916635,106640.73000000001
2018,1000014,93338.20999999999
2018,1207736,95293.07
2018,276282,281914.57999999996
2018,57774,255292.76
2018,1363227,695970
2018,405724,1212548.93
2018,383099,13125
2018,878619,250000
2018,844366,53441.7
2018,1235945,9600
2018,1016629,62000
2018,1373798,302302.88
2018,417086,3725226.41
2018,89389,100
2018,418068,131900
2018,391829,842457.07
2018,433962,60000
2018,109734,736157.5200000001
2018,1392692,514908.49
2018,979824,1208859.8
2018,495941,120000
2018,1400704,541836.21
2018,1233821,600000
2018,959493,113175.04000000001
2018,923453,20250
2018,1074494,213463.24
2018,1428402,175000
2018,1340645,970000
2018,1070531,67207.9
2018,1445484,40000
2018,1790912,400000
2018,1202827,31000
2018,1065256,242000
2018,1058689,918402.25
2018,1166579,150153.33
2018,210414,966962.7300000001
2018,1745512,550000
2018,1078690,221868.26
2018,799145,127066.37
2018,226112,1036817.62
2018,326650,5000
2018,105157,670000
2018,1638295,16000
2018,1081308,8000
2018,1482172,150000
2018,765842,249000
2018,1274421,1500
2018,1719399,45000
2018,232302,2000
2018,68053,2000
2018,155819,200000
2018,812389,123000
2018,28593,1000
2018,685187,568614.54
2018,267744,471500
2018,1509381,303048.98
2018,599625,27785.38
2018,1130488,70849.14
2018,942118,425000
2018,1279040,26000
2018,164976,1055741.52
2018,512391,127000
2018,1791158,91414.78
2018,1107085,163112.22
2018,299654,20000
2018,1462184,14726.47
2018,1213051,1132490
2018,735020,136065.96
2018,986926,118700
2018,812668,518000
2018,152588,1570955.9
2018,1614830,370000
2018,1152000,168532.19999999998
2018,556365,2065468.21
2018,1687626,381468.67000000004
2018,1178409,2790382.37
2018,590921,6495880.01
2018,162866,983228.6600000001
2018,127213,1343164.65
2018,1121310,650231.2799999999
2018,293809,42000
2018,1073873,10178116.22
2018,1355628,352799.65
2018,959117,1701609.3099999998
2018,837829,185000
2018,1412653,410000
2018,765876,60206
2018,189045,600000
2018,190254,1000000
2018,1702964,582604.6600000001
2018,292401,120000
2018,1547281,708450.2
2018,813334,558912
2018,245796,1910000
2018,1810494,4000
2018,959276,323617.2
2018,1079229,1109000
2018,1775396,40500
2018,1055153,7000
2018,772220,305000
2018,1566786,802500
2018,1046299,437196
2018,664257,414902
2018,894485,989900
2018,117684,337936.1
2018,154988,483538.70999999996
2018,1442503,1178838.56
2018,1762010,585000
2018,662717,30000
2018,769470,216000
2018,1730517,270000
2018,663448,22000
2018,294113,408000
2018,553876,100000
2018,1562202,224000
2018,722103,2718054.52
2018,832409,88550.63
2018,567463,385441.07
2018,1474049,63886
2018,1260829,388811.87
2018,647647,110285.76000000001
2018,477356,260000
2018,306161,410000
2018,392659,113579.5
2018,652644,49291.57
2018,56348,10015845.53
2018,1654123,2854000
2018,124115,743500
2018,1059661,414106.42
2018,462561,230536.77000000002
2018,1632149,428479.31000000006
2018,33964,292547.61
2018,1572030,96500
2018,54722,20000
2018,294418,293762.3
2018,555199,835330.34
2018,1739620,382000
2018,155700,30000
2018,124773,76824.88
2018,457285,428000
2018,384923,125000
2018,1730494,4167059.89
2018,965211,3103082.7100000004
2018,1042945,964403.1499999999
2018,699347,4000
2018,636459,11825.04
2018,504314,120000
2018,941192,392000
2018,1607934,70000
2018,664388,80000
2018,156099,25000
2018,1452062,106000
2018,1603406,180000
2018,37057,1640000
2018,1055045,2360000
2018,162326,239000
2018,460692,279000
2018,656374,81850
2018,312239,277442.84
2018,557721,302000
2018,1322156,1099656.28
2018,1350885,5900000
2018,291933,150000
2018,265798,223500
2018,459191,40000
2018,336144,83000.23000000001
2018,34629,192580
2018,381347,10302
2018,558038,34289.12
2018,178178,12000
2018,7982,130456.32
2018,1602980,2033285.0799999998
2018,1757201,743222.8300000001
2018,437133,573969.75
2018,429278,71231.43
2018,1768315,46000
2018,593539,11000
2018,126346,35000
2018,475602,215062.38999999998
2018,52275,4195000
2018,816169,4800
2018,661326,1110542
2018,601774,350000
2018,602693,180000
2018,1526277,170000
2018,1389165,14822011.100000001
2018,474470,150000
2018,836380,1822312.3599999999
2018,1370826,2202568.02
2018,471445,30000
2018,26495,301000
2018,661347,35669.990000000005
2018,1801484,55000
2018,864707,155000
2018,1139963,50000
2018,1101719,1401859.84
2018,981131,9000
2018,723001,62000
2018,112472,750000
2018,661324,20000
2018,137,29500
2018,1793701,73000
2018,591516,210000
2018,1253298,152100
2018,1612427,435000
2018,443915,18000
2018,692996,20000
2018,1471925,18500
2018,1704791,2672103.84
2018,215327,3033683.8000000003
2018,114004,6000
2018,1343720,100000
2018,112342,103610.51999999999
2018,45274,28028.370000000003
2018,616447,3297106.94
2018,1804292,632000
2018,655685,10000
2018,44785,820000
2018,215655,1050000
2018,970678,525000
2018,332244,192000
2018,384,270000
2018,666971,15000
2018,342258,218000
2018,1167349,290856
2018,1489041,72000
2018,899930,703000
2018,92222,37379.85
2018,443108,50000
2018,309194,430000
2018,703,2337086.13
2018,414534,25000
2018,856095,424000
2018,13528,1470.94
2018,1455966,480000
2018,589819,100000
2018,1493472,3369292.1599999997
2018,607059,1116792.52
2018,369743,386061.91000000003
2018,644413,437000
2018,471377,160000
2018,88030,3000000
2018,1534776,44177.17
2018,216519,548555.04
2018,856363,40000
2018,1567694,83000
2018,1416953,20310000
2018,100970,300000
2018,812018,16000
2018,305273,15000
2018,533581,40000
2018,531,79000
2018,1467612,1406901.4399999997
2018,1147850,111054.95999999999
2018,478415,614000
2018,1529278,1496778.1099999999
2018,256701,12000
2018,1609512,485000
2018,491202,500000
2018,1437641,100000
2018,1565165,1015000
2018,1392680,350000
2018,1808400,200000
2018,1684587,226500
2018,1788130,342000
2018,1732653,478000
2018,132745,530000
2018,1534863,5000000
2018,1788151,118000
2018,1339981,268770.3
2018,819442,216475.26
2018,669900,7800
2018,932,30000
2018,26074,113486.98000000001
2018,111814,20000
2018,423014,250000
2018,122016,560000
2018,567819,160000
2018,160792,164500
2018,220312,205100
2018,513387,30000
2018,786244,109895.45
2018,42927,29000
2018,1043620,200000
2018,828986,10000
2018,574806,70248.56
2018,73790,61455.71
2018,238969,50100
2018,387048,171500
2018,652723,96319.25
2018,904527,38363.44
2018,1612792,112500
2018,596721,13524.67
2018,289289,9800
2018,182049,25898.71
2018,1419240,4581
2018,775651,262014.89
2018,545609,180000
2018,1522011,132145.35
2018,830696,28800
2018,1349321,7083
2018,414112,279000
2018,68895,10396.31
2018,228816,522561.51999999996
2018,186844,130000
2018,465360,108000
2018,85557,37000
2018,82587,1558300.3199999998
2018,191412,59500
2018,1566119,143000
2018,1747982,359094.55000000005
2018,54928,657826.88
2018,234616,198000
2018,307107,640676.5
2018,182993,38904.95
2018,31994,172000
2018,1337305,27000
2018,558911,231986.72999999998
2018,238986,991477.17
2018,832489,19120
2018,293740,212200.35
2018,237130,350000
2018,1359200,46500
2018,1781135,4346579.879999999
2018,411646,90047.75
2018,111882,4655803.459999999
2018,411362,30000
2018,484744,50293.04
2018,56061,40000
2018,827051,82000
2018,393835,90000
2018,317617,235000
2018,24836,343328.57999999996
2018,1121492,1268132.4499999997
2018,548526,646647.56
2018,253761,27000.11
2018,777751,2020257.4000000001
2018,917001,38515
2018,213487,120000
2018,1672177,232738.07
2018,25353,148000
2018,604158,250539.27
2018,796607,45000
2018,1328698,7871.89
2018,342224,556551.51
2018,1650161,82095.5
2018,1600556,879580.92
2018,1282418,3631362.51
2018,812250,507750
2018,456103,9021533.59
2018,1582222,1048635.0000000002
2018,1583006,300600.52
2018,175599,1174736.6099999999
2018,557708,145000
2018,304924,2110.08
2018,636330,341850.13
2018,412465,70000
2018,352252,266147
2018,288612,15600
2018,357554,89823.88
2018,611422,18000
2018,1698872,9049000
2018,306574,540000
2018,494681,850182.12
2018,792052,49000
2018,359181,355000
2018,595721,195311
2018,179956,44800
2018,208748,516750
2018,1358889,1349000
2018,76817,18010
2018,1358331,2889720.93
2018,1592727,1626243.7
2018,266290,2460
2018,294280,985000
2018,84076,48462.020000000004
2018,1424731,38000
2018,857343,121333.68000000001
2018,469583,105500
2018,958177,4000
2018,216314,110000
2018,873955,3000
2018,1608976,110000
2018,325767,340305.26
2018,60290,250000
2018,233783,528000
2018,932590,2900
2018,151775,620383.85
2018,1758484,570599.4199999999
2018,359602,244000
2018,293417,684645
2018,101426,740440.6
2018,9731,15000
2018,678780,3403.72
2018,791043,1233329.4
2018,1355052,21345369.250000004
2018,713899,12000
2018,845200,90229.1
2018,559033,81964.26
2018,845964,942621
2018,1564948,687514.5800000001
2018,1195974,2288425.42
2018,1677749,12500
2018,848948,119000
2018,1419034,26000
2018,1640983,1419803.7100000002
2018,1566892,869135.76
2018,254270,1384145.2400000002
2018,1610569,1637302.8399999999
2018,22705,78000
2018,930961,120000
2018,677789,1788626.21
2018,1723663,2826684.59
2018,474706,82000
2018,413362,833576.2
2018,1779304,382546.08999999997
2018,346548,851513.6
2018,244299,587843.42
2018,76755,813883.9999999999
2018,811885,780000
2018,1476422,1117226.78
2018,573707,3344766.5999999996
2018,449515,531000
2018,867842,658577.0800000001
2018,860180,308989.06
2018,1640074,3309130
2018,153751,442000
2018,184259,300000
2018,197936,300000
2018,459274,1540249.76
2018,245260,190014.01
2018,600995,121327.95000000001
2018,95864,5038378.48
2018,509320,64041.2
2018,1565264,12000
2018,1278667,430000
2018,334085,465000
2018,375353,290775.61
2018,1481028,478634.46
2018,737832,3600
2018,347695,43000
2018,163270,100028.5
2018,68686,519174.69999999995
2018,724206,135000
2018,549022,32158.12
2018,169957,269462.68000000005
2018,1679625,180000
2018,154303,276705.35
2018,597099,1327186.39
2018,80115,1792000
2018,91419,1375438.99
2018,80547,1121738.0899999999
2018,1685397,956901.59
2018,1566083,1267305.69
2018,1801033,2350095.56
2018,215640,600481.83
2018,874967,11000
2018,677690,1000000
2018,689735,591449.23
2018,1803011,3794568.3
2018,1528588,2685188.53
2018,1257511,546847.83
2018,1571515,536810
2018,330319,949155.0900000001
2018,1298395,458150.59
2018,1685000,2600392.45
2018,405461,355244
2018,393806,18000
2018,472319,657675.49
2018,1046533,321094.38
2018,94583,4214.97
2018,296197,507242.41
2018,685361,2316258.4
2018,355741,667009.62
2018,1354705,474546.53
2018,824510,227412.65000000002
2018,1112420,140000
2018,1564815,48938.68
2018,187358,1546068.08
2018,444225,8200
2018,806704,1529749.95
2018,436636,1450000
2018,801576,1500
2018,1776910,71981.57
2018,323536,10000
2018,146643,76000
2018,313197,593960
2018,1308830,105563.3
2018,345873,32490
2018,181528,435616.63
2018,856265,2000
2018,682365,20000
2018,543367,12500
2018,1626485,197400
2018,1730238,332891.2
2018,1600366,9000
2018,1493980,203150
2018,43356,238711.15000000002
2018,241347,42883
2018,317453,109514.99
2018,1644846,952396.4800000001
2018,387468,89247
2018,273849,25000
2018,190530,437000
2018,479462,411.37
2018,281073,65000
2018,784309,492038.56
2018,425955,62000
2018,690081,38800
2018,714469,2843644.3900000006
2018,269015,180000
2018,1737050,201000
2018,41554,189200
2018,416607,28000
2018,414587,29144.03
2018,1503341,380000
2018,241774,124956.95000000001
2018,1700424,1769.24
2018,125444,151500
2018,679789,54055.6
2018,562130,60000
2018,93932,6433276.18
2018,618114,405000
2018,806670,115000
2018,324186,150000
2018,1574056,115000
2018,826668,140000
2018,1756707,328000
2018,1699211,692000
2018,1606959,394971.95999999996
2018,213216,450000
