ano,id_candidato_bd,despesas_campanha
2018,489486,443384.89999999997
2018,413675,72.60000000000001
2018,1016232,324269.57999999996
2018,253039,201713.50999999995
2018,95944,2298573.6399999983
2018,1535886,2323513.19
2018,357113,249993.77000000008
2018,556647,2442971.5699999994
2018,1075599,661366.2000000001
2018,175298,1124296.9400000006
2018,1481730,953910.5299999998
2018,631227,86009
2018,1622645,470676.6000000003
2018,1441928,431483.20999999985
2018,1577781,88111.74
2018,191605,87100.00000000001
2018,961411,1936399.8599999996
2018,1635660,20967.2
2018,296800,531604.03
2018,1419877,320501.91
2018,489308,800
2018,1738160,14892.01
2018,521905,2750
2018,1633935,31062.5
2018,530540,5280
2018,591204,28819.37
2018,340194,1600
2018,606507,190874.93999999992
2018,1680807,2017.5
2018,989095,28766.2
2018,1313771,2000
2018,627995,2013.2
2018,536128,280000.47000000003
2018,617535,2000
2018,690956,2007.45
2018,668549,2000
2018,1597310,30504.54
2018,268693,1452494.7799999996
2018,767675,75413.2
2018,31875,107866.74999999999
2018,411546,13074.06
2018,1009436,9913.2
2018,1163668,2019373.1399999894
2018,10113,13.2
2018,447158,2950
2018,842863,22318.17
2018,1241955,6500
2018,252692,2000
2018,1074825,8190.2
2018,1732143,7411.85
2018,1314134,18900
2018,1489035,9150
2018,807200,52804.13000000001
2018,204817,111951.28999999998
2018,1304015,34000
2018,34725,6041.59
2018,269917,12219.8
2018,268714,79896.40000000001
2018,963578,578096.7000000001
2018,1439824,3400
2018,139094,532027.12
2018,1442142,14930.03
2018,1419365,1351996.9100000001
2018,553494,15650
2018,1701795,20000
2018,1531626,14677.96
2018,1564646,12001.39
2018,743826,19981.39
2018,548081,25948.1
2018,1312219,14789.82
2018,1172347,38915.38999999999
2018,313531,25000
2018,600963,3920
2018,742568,12997.7
2018,390008,2400
2018,119174,2630.44
2018,461434,9990.95
2018,583509,87197.2
2018,49770,9883.7
2018,1242128,1587.45
2018,1702744,8407.49
2018,1316447,9655
2018,40180,53660.33000000001
2018,1150552,2953.2
2018,857175,3210
2018,1188685,51888.2
2018,40556,134208.12
2018,977153,54804.05
2018,483943,114367.55
2018,1633788,5439.5999999999995
2018,1281925,3365.2999999999997
2018,723862,2594.2100000000005
2018,762911,891.56
2018,31159,4023.5299999999997
2018,1018407,4.8
2018,362164,18998.2
2018,504189,12247.92
2018,1639645,880941.020000001
2018,1075886,24140
2018,1013979,14077.9
2018,97041,187875.26
2018,1536923,1498.8200000000002
2018,331358,632014.6499999999
2018,1457380,3680
2018,812601,1902.45
2018,1729954,690
2018,475059,4400
2018,746568,4300.21
2018,467162,148381
2018,556763,30000
2018,557753,29419.34
2018,512430,22657.81
2018,1582944,655835.79
2018,677390,19859
2018,1542401,4500
2018,928561,6342
2018,250670,15000
2018,1073005,22975.58
2018,445983,4000
2018,684694,28655.9
2018,468517,67839.78
2018,1585064,292820
2018,672687,22897.420000000013
2018,213646,15197.7
2018,869775,39775.6
2018,232051,17000
2018,1144461,122796.85
2018,364008,22999.999999999996
2018,392139,24943.420000000002
2018,994342,30000.000000000004
2018,321601,2090400.09
2018,1708884,1102463.7500000007
2018,1043768,176697.62999999995
2018,238095,102550
2018,195904,735247
2018,181465,1994812.0399999996
2018,1272970,1100471.3500000003
2018,1635426,2215446.490000001
2018,809096,756977.7600000001
2018,1068376,30012.5
2018,1807876,129995.32
2018,1162726,21850
2018,132918,582429.22
2018,533331,10926.400000000001
2018,486979,580766.21
2018,231335,80598.72999999998
2018,913286,10504.88
2018,393346,10000
2018,549180,10832.410000000002
2018,423963,11500
2018,1175747,16562.620000000003
2018,628316,25396.03
2018,486077,15000.000000000002
2018,1068587,86870.79999999999
2018,288138,15000
2018,1131373,15479.930000000004
2018,950441,1002642.5400000004
2018,1055389,16013.55
2018,1096982,14960.7
2018,526381,1366737.8899999994
2018,895789,42770.72
2018,340401,5182.31
2018,67941,15000
2018,369134,15000
2018,612851,15064.909999999998
2018,1727713,17849.79
2018,1809644,956859.1600000001
2018,1410839,134571.22000000003
2018,548990,18319.06
2018,166547,15000.000000000004
2018,1156443,12129.720000000001
2018,221622,15000
2018,150158,15000
2018,1729098,20139.22
2018,423785,455893.4100000001
2018,380440,2988.2000000000003
2018,813074,30350
2018,929886,10496.730000000001
2018,121911,139900.00000000006
2018,508408,18380.350000000002
2018,1178544,30285
2018,1135906,1960187.4899999981
2018,458002,101999.44999999998
2018,555884,25500
2018,1662849,37014.52000000001
2018,1195491,200000.00000000003
2018,1106950,142000
2018,622918,1864842.759999998
2018,1361304,281850.17000000004
2018,977697,13900
2018,1075796,99953.6
2018,1052065,15000
2018,353559,91841.48999999998
2018,24732,1769371.3000000021
2018,1360247,100000
2018,1094573,6383.2
2018,682839,53926.4
2018,815030,55426.52
2018,1244860,30838.5
2018,976483,139546.70999999996
2018,1136017,375623.5500000001
2018,749332,9201.8
2018,484510,46641.810000000005
2018,486968,2836.91
2018,1666969,9733.65
2018,1010990,4013.39
2018,604221,5500
2018,534595,9999.780000000002
2018,1485823,13703.85
2018,1135505,89555.34999999999
2018,480325,2000
2018,369731,7000
2018,491743,12357.25
2018,899545,153500
2018,2224,60000
2018,637412,34282.83
2018,548334,51233.65000000001
2018,433667,114990.75
2018,798984,3000
2018,225573,88588.06
2018,1259863,125167.78000000003
2018,1751715,37843.24
2018,981971,4500
2018,321427,5755.2
2018,653922,3210.5499999999997
2018,723770,12481.52
2018,1357156,2127.88
2018,663201,3733.57
2018,1358525,1986.2
2018,51175,2300
2018,189549,500
2018,1805282,11747.189999999999
2018,1050672,13816.2
2018,672308,667
2018,804051,1704.5
2018,1085839,800
2018,1201012,509.5
2018,1029323,221373.14999999994
2018,1584454,110209.68000000001
2018,1067685,506549.6800000003
2018,556769,49313.58
2018,1466038,16088.7
2018,67096,12470
2018,1306445,9874
2018,4866,9015.6
2018,1563378,288277.02
2018,442130,11780
2018,328039,1005675.8000000002
2018,1720047,1122552.999999999
2018,1013023,20295.21
2018,1212961,16780
2018,600646,11780
2018,768088,15080.000000000002
2018,578239,2154946.99
2018,1279641,2429475.399999999
2018,283227,2421196.429999953
2018,1543664,1264162.1099999985
2018,1408698,121920.36999999995
2018,1775709,39800
2018,321677,27361.75
2018,839290,19443.46
2018,1042681,1297157.3299999994
2018,258121,73999.99999999999
2018,1805785,1533000.0000000002
2018,153997,2000
2018,491555,1980.53
2018,272263,7000
2018,591138,37906.98
2018,404539,10000
2018,658899,3125
2018,692666,338.47
2018,252423,2702.88
2018,276712,1000
2018,1415849,1690
2018,265208,2960
2018,912959,69.5
2018,585948,3000
2018,320551,2936.35
2018,352029,266
2018,1030603,34000
2018,618693,9267
2018,1019004,720
2018,495893,159015.21
2018,337335,52638.45
2018,1173130,107279.19000000002
2018,1345379,41188.240000000005
2018,391528,48101.06
2018,1379353,151719.92999999996
2018,54095,32967.600000000006
2018,1625210,13619.8
2018,1146464,146059.2599999999
2018,988091,22115.68
2018,300644,8698.51
2018,468923,16790.61
2018,1050901,78662.34999999999
2018,1104169,9387.52
2018,964616,5905.459999999999
2018,1405079,17465.41
2018,1250099,15040.35
2018,658063,69553.23000000001
2018,1463060,59132.99999999999
2018,552286,3524.5
2018,409018,38154.18
2018,1715665,30000
2018,434146,174854.48999999996
2018,754327,14967.239999999998
2018,348976,50437.60999999999
2018,385907,11043.5
2018,165153,2362410.07
2018,1192344,8190.3499999999995
2018,242766,2100
2018,715379,10000
2018,1662841,17876.5
2018,1595997,405
2018,222833,1874
2018,584706,5444
2018,1028104,49990.82000000001
2018,404404,50032.65
2018,79487,49998.59
2018,1190768,1553374.4600000007
2018,1123906,34980.73
2018,328849,15990
2018,1577920,2030222.7700000089
2018,1720233,1922701.880000001
2018,1442563,1251431.8699999999
2018,684637,884824.4200000003
2018,340162,330
2018,367572,32500.00000000001
2018,1008635,11500
2018,51005,10000
2018,1775619,70084.89
2018,928436,1400
2018,403820,6241.2
2018,696681,127836.82999999999
2018,472910,39999.99999999999
2018,707401,440
2018,696518,7670
2018,804746,39999.520000000004
2018,1511740,110930
2018,1539796,20000
2018,640949,12700.699999999999
2018,264616,29621.38
2018,1756617,99972.10000000003
2018,1197227,36918.06
2018,163777,99469.96000000002
2018,1073801,20009.4
2018,1468962,220.5
2018,320597,5818.85
2018,484059,20811.8
2018,405249,87620.54000000001
2018,1607868,51500
2018,818566,60199
2018,74675,40305.12
2018,1238391,6324
2018,946582,1100
2018,216453,800
2018,519389,9950
2018,971248,3543.64
2018,248424,77311.2
2018,521699,15000
2018,1673772,3000
2018,901981,4000
2018,1000436,12500
2018,539343,2503.2
2018,1178421,25874.999999999996
2018,1275328,2094661.9999999986
2018,1082770,5017.5
2018,1152700,108342.89999999998
2018,219201,348884
2018,1589796,1144054.2300000018
2018,381142,5000
2018,1341370,25000
2018,274453,49913.2
2018,132338,1138537.7799999998
2018,1518918,3334.5200000000004
2018,685569,3062.17
2018,1026051,2654.2200000000003
2018,1028408,2714.52
2018,1782566,2714.52
2018,557018,5479.6
2018,1123785,3884.52
2018,449656,3549.3500000000004
2018,1146669,5161.5999999999985
2018,400362,2714.5200000000004
2018,342758,2849.5699999999997
2018,1411958,7939.5199999999995
2018,66873,3107.52
2018,1378092,2714.52
2018,1021388,2537.12
2018,70113,5320.81
2018,1313578,2673.9900000000002
2018,432454,2714.5200000000004
2018,122733,2520.3
2018,522678,2714.52
2018,380822,2714.52
2018,1801093,2714.5200000000004
2018,1398329,2714.52
2018,982957,2714.5200000000004
2018,918326,3214.52
2018,707933,3094.22
2018,1189246,2714.52
2018,386716,2714.5199999999995
2018,1228281,5165.829999999999
2018,162752,6564.56
2018,1214491,99975.49999999997
2018,202537,39.599999999999994
2018,1348430,820
2018,260750,3923
2018,700909,6984.34
2018,768502,21050.770000000004
2018,695740,2500
2018,1007610,2400
2018,633825,2500
2018,1452197,1200
2018,310504,4305.83
2018,912233,3028.65
2018,1662753,2968.86
2018,1086452,4691.049999999999
2018,582730,10423.28
2018,1209340,2400
2018,1082366,1700
2018,1031516,59291.09000000001
2018,1526400,13385.69
2018,963290,19079
2018,94379,1200
2018,743819,34806.46000000001
2018,226898,4396
2018,936151,1200.02
2018,1602953,7372.85
2018,84696,12767
2018,806087,3525.85
2018,1245623,61401.179999999986
2018,1632144,1680917.5099999995
2018,252262,16780
2018,438451,16780.100000000002
2018,360860,1570036.3799999987
2018,1032293,113067.05999999994
2018,5605,1680431.3500000015
2018,62819,14780
2018,853825,100000
2018,760448,1700957.459999999
2018,435637,17165
2018,431477,152640.95
2018,644237,1218750.0000000019
2018,905151,14780
2018,444343,466189.00000000006
2018,1161318,52830
2018,890022,2308183.229999995
2018,20525,1734799.94
2018,922248,49901.14000000001
2018,1162751,126000.00000000001
2018,340216,209850
2018,1114339,1000
2018,1228133,7084.0999999999995
2018,1036782,500
2018,1083396,2720
2018,1803983,1500
2018,467006,2250
2018,1661959,550
2018,309237,8838.01
2018,1054237,50317.35
2018,744592,1240504.9999999998
2018,728555,250000.00999999998
2018,322513,296803.9
2018,916388,148428.1299999999
2018,1540714,2028707.0100000002
2018,1363227,698165.07
2018,1000014,794369.1
2018,277614,5000
2018,1809813,601362.72
2018,57774,339957.15000000014
2018,1207736,34228.03
2018,474884,326
2018,64168,45000
2018,513754,51740
2018,120477,3598.85
2018,700910,33
2018,276282,379976.95000000007
2018,376587,3700
2018,1235070,1500
2018,152989,300
2018,1802838,14959.600000000002
2018,806902,224584.20000000004
2018,1806465,1405620.0199999993
2018,694345,200
2018,1218567,1150
2018,1309098,249073.32000000004
2018,451948,30000
2018,1359217,29970
2018,874734,40124.5
2018,514926,7046.699999999999
2018,931768,100310.83000000002
2018,1228780,676.4
2018,1240912,8000
2018,1415885,2120.05
2018,1066445,59988.29999999998
2018,416450,2441684.6999999993
2018,308552,4745.5
2018,978225,2045486.79
2018,985341,10713.2
2018,1534253,2373.02
2018,560824,1608116.01
2018,1408094,108578.2
2018,723988,1111932.8400000003
2018,1094934,775
2018,860867,406905.2800000001
2018,310681,7105.9000000000005
2018,1627639,170600.77000000002
2018,1302303,15194
2018,1400704,228573.68000000002
2018,686359,14959.170000000002
2018,316591,6078.709999999999
2018,255352,686566.1799999998
2018,1338923,77929.4
2018,1015017,19892.04
2018,1563546,34249.5
2018,495766,9965
2018,1537046,29994.6
2018,1385577,49324.59
2018,756662,23988.4
2018,652818,85684.34000000001
2018,681649,10688.5
2018,634935,1800
2018,1810089,20000
2018,1211382,17658.25
2018,964769,175484.11999999988
2018,1426949,20000
2018,1200789,18929
2018,632309,51857.77999999999
2018,1769381,11988.4
2018,1274296,11045.050000000001
2018,647102,10000
2018,7492,70305.79000000001
2018,353519,10000
2018,1311448,10000
2018,666063,2376
2018,1434850,10000
2018,1680478,10000
2018,1126263,9999.2
2018,733530,10000
2018,912120,6000
2018,1328670,11005
2018,1284779,10000
2018,1241553,20000
2018,790933,13822.400000000001
2018,618889,10000
2018,445193,10000
2018,932088,10000
2018,276595,15000
2018,262620,1358648.3399999999
2018,219104,900190.2699999991
2018,960146,1173477.1299999994
2018,343721,495201.80000000005
2018,317631,15000
2018,356039,1231465.48
2018,670415,9913.55
2018,1774899,18876.680000000004
2018,277290,609835.3999999999
2018,672712,11212
2018,908878,16013.2
2018,587275,550765.6199999998
2018,952529,675053.8500000002
2018,313068,11989.600000000002
2018,475940,14996.359999999999
2018,197846,10013.2
2018,77653,1026105.4000000003
2018,1109833,96178.33
2018,670399,12601.35
2018,1276957,445050.6100000001
2018,819810,319561.96000000025
2018,992547,2346852.1399999936
2018,1215872,100000.00000000003
2018,662597,14120.61
2018,677644,50008.299999999996
2018,1680878,135719.3
2018,955515,339946.2
2018,782837,10000
2018,1282614,75423.19999999998
2018,1301139,2300
2018,334732,1400000
2018,1319815,10000
2018,1226809,658527.8800000008
2018,803603,1490954.1500000001
2018,1372092,49904.200000000004
2018,908767,1499534.6999999997
2018,109734,516297.38
2018,1297030,49999.61
2018,1650941,174068.84
2018,814840,1191077.9900000005
2018,1232815,791372.2099999996
2018,1211779,104900.2
2018,212369,30000
2018,1114251,2006796.1400000001
2018,1292200,319152.14999999997
2018,1244391,854075.77
2018,386145,379654.7
2018,244562,1807360.889999999
2018,1051599,15000
2018,1418692,2122392.299999996
2018,1265023,1615970.5799999924
2018,1624634,380000.0000000002
2018,309589,13724.7
2018,1234306,16368.550000000001
2018,592573,1249.3999999999999
2018,49049,2034
2018,754972,9962
2018,241816,3994.1500000000005
2018,1244489,62148.3
2018,424079,2857.1400000000003
2018,906163,2830
2018,653971,2830
2018,1102805,674745.5300000007
2018,146072,613.5500000000001
2018,1344307,77361.45000000001
2018,1246559,22795.35
2018,1049826,52976.50000000003
2018,1227030,252661.79000000004
2018,820321,216198.48
2018,1476513,45000
2018,338627,1426.2
2018,1715224,3000
2018,1287398,40502.399999999994
2018,932041,2857.14
2018,849923,38.46
2018,1017886,28259
2018,598635,4365.4400000000005
2018,967733,105616.51999999999
2018,46015,2999.9999999999995
2018,1374330,676.75
2018,1336537,2857.1400000000003
2018,1249316,1623.2
2018,1655654,2857
2018,1784567,19.4
2018,1533422,3376.64
2018,1239009,79612.6
2018,15074,31476.069999999996
2018,728815,1164
2018,1248739,43371.41
2018,974671,22450.8
2018,1411354,6991
2018,841096,13400
2018,1056035,2857.1400000000003
2018,611493,3257.1400000000003
2018,474700,7700
2018,1047726,11151.4
2018,1037841,3175.88
2018,1308454,5650.5
2018,1130658,14035.3
2018,805603,105450.21
2018,705012,6952.709999999999
2018,1762366,1850
2018,901465,589.8500000000001
2018,1040156,15894.599999999997
2018,1530655,15950.000000000002
2018,938147,2500
2018,1314915,46555.079999999994
2018,532724,13850
2018,1107990,2877.44
2018,729056,4577.139999999999
2018,1384961,400
2018,178662,200141.48999999996
2018,991525,2857.1400000000003
2018,839624,35627.82
2018,1128728,10291
2018,1273203,43840.55
2018,965903,12955
2018,741670,783.65
2018,1681496,189284.01999999993
2018,491715,3300
2018,993033,410000
2018,620307,4980
2018,1381663,2394.399999999999
2018,1054172,800
2018,1314303,10600
2018,1021936,2223
2018,550821,12800
2018,687217,1600
2018,1335723,462.05
2018,743271,1178.95
2018,1360430,400
2018,418068,3090
2018,615960,7738.4
2018,391829,13.2
2018,98796,873099.9999999999
2018,1005630,39676.74
2018,1118510,300
2018,1569178,2040
2018,251250,9071.699999999999
2018,1108997,574886.4500000001
2018,1536789,152.5
2018,781066,450
2018,1448936,4804.7300000000005
2018,1624714,6085
2018,1379956,31831.909999999996
2018,667538,340
2018,1634265,52500
2018,825245,299970.20999999996
2018,783353,905.6
2018,1209980,350
2018,293692,11531.549999999996
2018,1806339,1331.85
2018,1294483,4872.14
2018,1037020,1152.93
2018,899066,69813.56000000001
2018,148801,10913.2
2018,1341109,348468.65000000014
2018,1552489,4300
2018,625310,94561.37
2018,437725,19932.670000000002
2018,985769,994.4000000000001
2018,918301,11012.4
2018,589441,14950
2018,1207036,272789.15
2018,1331196,1420.03
2018,269504,5000
2018,1274798,5670
2018,755423,1800
2018,1499067,88061.51999999999
2018,1203315,622994.9
2018,1731384,9919.499999999998
2018,661172,20000
2018,1259072,10000
2018,1387491,20000
2018,405289,903706.53
2018,899097,10047.5
2018,1804647,2379758.9500000016
2018,766643,10000
2018,191032,1719242.4999999986
2018,940672,49960
2018,1502523,9960
2018,1106928,20000
2018,470196,13960
2018,650247,10420
2018,421071,31396.54
2018,1309000,9700
2018,710069,849311.44
2018,769899,20000
2018,1248760,1347869.7100000002
2018,1293194,1940.7999999999997
2018,1461098,9910
2018,1300568,1558897.8999999987
2018,99178,2329999.9999999995
2018,143625,10984.45
2018,556236,276496.34
2018,681817,81524.09999999999
2018,776226,19199.31
2018,471514,15000
2018,708983,4500
2018,1283369,1170835.4799999997
2018,928287,30737.73
2018,1351165,128737.23999999986
2018,1751065,36570.720000000016
2018,602528,15000
2018,1439899,70000
2018,654269,31971.000000000004
2018,1249958,15000
2018,1476196,261380.4
2018,1238087,207419.4
2018,921036,1610551.6999999965
2018,979824,50000
2018,1392692,3000.0000000000005
2018,1244554,1055277.65
2018,93266,33655
2018,631629,7270
2018,87867,1129000
2018,1806308,2037022.609999989
2018,212386,73000
2018,1099133,1214855
2018,1055108,222171.96999999997
2018,729054,3944.96
2018,169167,24899.999999999996
2018,1056684,4713.83
2018,1277240,823
2018,852916,1148989.0699999998
2018,358197,788729.750000002
2018,1213591,2390583.5599999614
2018,358598,72069.03000000001
2018,1323001,74504.3
2018,1212431,4492.6
2018,1269938,3533.5
2018,533620,2000
2018,888310,12739.62
2018,934142,2000
2018,670785,3480
2018,1275205,5970
2018,603883,12912.31
2018,240796,17000
2018,159026,221832.52
2018,1244225,228343.07999999973
2018,648161,3511.8
2018,776494,5505.5999999999995
2018,185604,3500
2018,1585830,19000
2018,366030,7600
2018,705076,2000
2018,823140,33500.00000000001
2018,738021,11500
2018,1074169,33474.03999999999
2018,202146,6700
2018,1338946,3500
2018,444340,3452
2018,155030,3057.85
2018,1062848,40066.75
2018,148328,3500
2018,1383734,3500
2018,784371,19999.59
2018,1329104,1000
2018,913194,1252.5
2018,1046509,520
2018,1260917,721.47
2018,983823,700
2018,554691,2573.11
2018,1224233,100
2018,601205,715
2018,832654,1247.5999999999997
2018,1219364,247000
2018,96044,427.3
2018,1636056,89
2018,35210,37795.89000000001
2018,1739056,22283.75
2018,246623,1258
2018,910522,36290.02
2018,718723,2147.83
2018,1349349,32686.79
2018,495941,6613.2
2018,1116155,17425
2018,694636,5970
2018,827678,753.0400000000001
2018,532284,1000
2018,11632,3740
2018,1058073,449.85
2018,1298170,5476.8499999999995
2018,495219,4018.4
2018,1281161,122.1
2018,816648,395340.8200000002
2018,702001,4727.92
2018,1308885,7687.579999999999
2018,557251,12925.51
2018,655807,16424.78
2018,440071,2982.5
2018,1234975,170034.19
2018,1144162,8045.839999999999
2018,1108713,29909.14
2018,1592514,54595.99000000001
2018,1325190,292362.42999999976
2018,1253862,7343.139999999999
2018,699925,4621.7
2018,1131987,95433.94999999995
2018,141996,28927.269999999997
2018,740227,18293.8
2018,282263,14920.2
2018,1495294,36812.920000000006
2018,658691,227803.64
2018,734240,374694.3999999999
2018,654585,3000
2018,652506,3000
2018,640844,434.2
2018,1227160,1372.55
2018,1327210,33210.600000000006
2018,804222,7459.649999999999
2018,331926,3000
2018,1210612,28495.35
2018,1216318,8489
2018,7616,3000
2018,50987,3962.85
2018,1596738,12997.2
2018,943376,1060
2018,1129654,84926.6
2018,991689,17333.000000000004
2018,1297346,40257.5
2018,561720,29921.5
2018,1024383,8960.35
2018,1107745,29200
2018,929149,42100.35
2018,1523605,1610
2018,1543400,1292.24
2018,1735063,5294.35
2018,767659,3000
2018,837424,23000
2018,317195,3000
2018,884859,81538.77999999998
2018,27172,932
2018,991499,2974.9
2018,969493,3000
2018,1224141,4030
2018,886676,1584
2018,436208,3374.1
2018,787338,4505
2018,1048241,3000
2018,196789,3000
2018,693166,2680
2018,1716507,150000
2018,84574,1800
2018,421290,33.85
2018,1692436,649952.8399999999
2018,1002284,540
2018,103144,250
2018,1010853,9306
2018,386509,57000.00000000001
2018,1518675,21452.050000000007
2018,1116552,360
2018,159681,17200
2018,417351,1547.8999999999999
2018,490675,3600
2018,944346,1442.05
2018,385581,4200
2018,1357930,8333.650000000001
2018,353118,10900
2018,1071596,4000
2018,991010,4000
2018,926060,270
2018,247446,4626
2018,311427,396455.36
2018,587782,7854.35
2018,845997,4000
2018,1105034,4000
2018,1804578,4130
2018,210154,1000
2018,1094418,4016.4
2018,1099076,4034.24
2018,1072033,39000
2018,408515,1700
2018,1224526,26400
2018,1361087,4000
2018,120700,13992.8
2018,757751,45020.009999999995
2018,469368,1050
2018,1079915,1500.3600000000001
2018,900138,1760.8499999999997
2018,1435540,4000
2018,236165,329
2018,915467,4675.1
2018,488228,2055.2
2018,993840,2210.8
2018,709349,52606
2018,13940,500
2018,898490,2500
2018,435231,1047.65
2018,1446970,139434.19999999998
2018,1304653,732.0000000000001
2018,1627828,25012.729999999992
2018,1358702,20277.769999999997
2018,1029266,4028.5
2018,756502,2698.5
2018,70328,500
2018,521923,2249.7
2018,895647,3898
2018,1100340,73196.90000000001
2018,214047,410688.45000000007
2018,656018,200014.69999999995
2018,1448852,21170
2018,614813,99999.99999999996
2018,54322,1440606.0100000002
2018,892676,29893.5
2018,1215282,3658
2018,739966,6692
2018,1288170,62804.51
2018,1391432,7653
2018,1651083,6130
2018,464371,2628.7799999999997
2018,1200606,23491.239999999998
2018,399614,4500
2018,1258585,4550
2018,1420198,152154.3
2018,109693,5000
2018,1304602,64036.50000000001
2018,762109,4494.78
2018,1224063,4398.639999999999
2018,665757,121988.01
2018,499312,4496.18
2018,425690,4500
2018,1073029,86632.82
2018,1043809,4473.2
2018,1595921,4500
2018,1195200,5378.78
2018,1322697,36041.369999999995
2018,893781,5056.55
2018,178191,38520
2018,727877,5020.5
2018,866846,3000
2018,1262800,2000
2018,697120,34005.4
2018,510853,17962.45
2018,91603,3000
2018,1672962,2430
2018,1413494,3409.4000000000005
2018,772137,6680.75
2018,1352402,43450
2018,1448169,3208.6000000000004
2018,1010304,26238.699999999997
2018,1365331,7700
2018,738070,2000
2018,509266,31270
2018,1076057,2300
2018,1001730,3595.7999999999997
2018,977807,5699.3499999999995
2018,1253249,4000
2018,406838,8732.61
2018,960566,56469.799999999996
2018,382566,626185.9
2018,1259669,250
2018,1214975,4000.0299999999997
2018,1771460,39346.65
2018,943049,2000
2018,421247,669660.4100000004
2018,705762,230
2018,333771,4500
2018,794221,4117.5
2018,1214032,800
2018,1224725,4612.5
2018,1612507,1449.3899999999999
2018,551293,13200
2018,200583,1000
2018,1285498,3000
2018,338909,1000
2018,1357732,109307
2018,1121121,1013.2
2018,1240582,2000
2018,1304831,53080.56
2018,1241279,50000
2018,1037329,19938
2018,1353298,104286.61
2018,909318,19994
2018,1486447,1350
2018,161958,338518.62000000017
2018,792299,5000
2018,856075,84084.29999999999
2018,1305547,499
2018,515077,200295.59
2018,1766847,10328.339999999998
2018,843074,8035.9
2018,1568255,1142023.32
2018,41205,99509.99999999999
2018,972545,32970.15
2018,1565737,36200
2018,817128,563.89
2018,1540614,21683.2
2018,870309,49892.15000000002
2018,1403180,331398.18000000005
2018,1770891,81171.31999999999
2018,986298,8681.470000000001
2018,275365,1281.5
2018,425270,388777.43
2018,1293648,304.59999999999997
2018,719286,4367.15
2018,379428,131486.24999999994
2018,1057680,51178.3
2018,1441375,142304.00999999986
2018,963951,21776.55
2018,1732674,21167.22
2018,457185,2700
2018,1354723,543.8
2018,1267363,75817.58
2018,1258852,6060.75
2018,835856,7255.779999999999
2018,1201839,2240.3
2018,1214674,14380.599999999999
2018,722053,1000
2018,1587179,2522.0499999999997
2018,1426628,2126.7
2018,1100386,5477.85
2018,962179,29717.03
2018,857306,442252.97
2018,958705,89765.26000000001
2018,98639,164390.70999999996
2018,345711,3029.5099999999998
2018,1166022,6781.6
2018,1138343,778.3700000000001
2018,1367243,214405.20999999985
2018,1318298,321872.91000000003
2018,924167,1448.8500000000004
2018,1373798,28990.2
2018,1559554,437918.2
2018,383099,4000
2018,1291863,10
2018,721412,635
2018,971579,5000
2018,417086,8694.399999999998
2018,1016629,4751.000000000001
2018,1415496,6500
2018,686086,21190
2018,715056,2000
2018,405724,306902.41
2018,789756,7900
2018,1314828,3500
2018,127768,355.85
2018,1786432,5000
2018,305834,593.8
2018,1105378,52867.28
2018,1156325,800
2018,553474,830
2018,720700,830
2018,1696657,630
2018,1754861,3400
2018,1335231,600
2018,1224495,4350
2018,556398,1100
2018,1151456,630
2018,654712,3000
2018,1415588,300
2018,697345,13.2
2018,1201133,300
2018,1391821,600.01
2018,1342267,300
2018,1672634,300
2018,1235945,601.8
2018,1483314,580
2018,1692546,537.7
2018,1595781,346.2
2018,312564,2500
2018,767255,1100
2018,1231999,300
2018,1636252,6270
2018,1056076,1425
2018,469135,2209.5
2018,192279,300
2018,990024,626.75
2018,1337734,13130
2018,852049,60
2018,1459196,12550.59
2018,333757,157
2018,756996,60
2018,1367291,2912.51
2018,164041,1894011.2699999982
2018,972487,133252.09999999998
2018,1303252,5960
2018,161584,5074
2018,566584,170
2018,1265352,358866
2018,1329203,79890.85
2018,1112403,1200.01
2018,1270470,3127.3999999999996
2018,1236360,198.4
2018,1405807,3576
2018,984094,7300
2018,1117211,8132.05
2018,1768131,1329439.8499999999
2018,1430285,199929
2018,1340699,513.86
2018,1194213,398365.9900000002
2018,991123,817999.9999999992
2018,1345202,660
2018,344643,140000
2018,268624,6395
2018,1294810,881277.4200000003
2018,1079541,23634
2018,1200767,580
2018,1676512,232418.84000000005
2018,968532,148.6
2018,1796060,14292.54
2018,810868,1546355
2018,1229359,300
2018,1110367,4894.6
2018,1057534,599906.61
2018,1111347,1652.75
2018,1282247,112.4
2018,428410,101788.2
2018,796738,203580
2018,292294,186703.2
2018,1409119,1069.35
2018,34757,1027867.4100000003
2018,831806,2980
2018,866068,1478.7100000000003
2018,1580243,5230
2018,810861,16760
2018,1135693,28491.800000000003
2018,958895,6596.749999999999
2018,196329,1527570.6499999987
2018,435798,4364.5
2018,1099847,4740
2018,1779098,2600
2018,199641,15168
2018,992234,54027.95000000001
2018,605508,17689.15
2018,897155,28000
2018,300087,1000
2018,835747,226101.69000000003
2018,960124,1000
2018,1233821,269.94
2018,331873,54993.04000000001
2018,986155,17188.88
2018,1260159,1925.0000000000002
2018,1341114,22100
2018,1287749,39954.74
2018,748917,3150.3999999999996
2018,1131618,1000
2018,1614782,2460.7999999999997
2018,624581,1000
2018,1633276,1476.4499999999998
2018,612456,15000.010000000002
2018,78202,600
2018,444321,3000
2018,615425,406841.5399999999
2018,905912,54260
2018,114612,77596
2018,747343,3981.5
2018,1732503,26763.2
