ano,sigla_uf,id_candidato_bd,nome_urna,sigla_partido,cargo,genero,raca,resultado,votos,bens_declarados,despesas_campanha
2022,MG,674772,Alê Silva,REPUBLICANOS,deputado federal,feminino,parda,suplente,34779,1011000.0,2434717.6300000018
2022,SE,681337,Sgt Byron Estrelas Do Mar,REPUBLICANOS,deputado federal,masculino,preta,suplente,5288,,419944.99000000005
2022,AC,681492,Katianny Araújo,REPUBLICANOS,deputado federal,feminino,branca,suplente,90,,100000.00000000001
2022,MA,681688,Gil Cutrim,REPUBLICANOS,deputado federal,masculino,branca,suplente,53675,3606823.23,2003836.6500000008
2022,AL,681819,Júnior Dâmaso,REPUBLICANOS,deputado federal,masculino,branca,nao eleito,8699,480000.0,425374.9800000001
2022,MG,691438,Val Chaves,REPUBLICANOS,deputado federal,feminino,branca,suplente,351,,18233.85
2022,CE,692255,Bispa Vanessa Lima,REPUBLICANOS,deputado federal,feminino,branca,nao eleito,29390,1914132.44,998388.5000000001
2022,BA,693654,Edileuza De Militão,REPUBLICANOS,deputado federal,feminino,parda,suplente,231,,559999.9999999998
2022,MT,693861,Acacio Ambrosini,REPUBLICANOS,deputado federal,masculino,branca,nao eleito,31819,500000.0,835897.6100000002
2022,MA,696000,Dra Lenícia Alves ,REPUBLICANOS,deputado federal,feminino,branca,suplente,562,,150000.0
2022,PA,697787,Junior,REPUBLICANOS,deputado federal,masculino,parda,nao eleito,1357,46309.34,100000.0
2022,MG,701951,Inspetor Gibi,REPUBLICANOS,deputado federal,masculino,preta,suplente,2069,617515.59,80000.0
2022,RS,702804,Daniel Santos,REPUBLICANOS,deputado federal,masculino,branca,suplente,8051,10000.0,120342.34999999999
2022,MT,705367,Nicinha,REPUBLICANOS,deputado federal,feminino,parda,nao eleito,4092,132794.0,503411.86000000004
2022,RS,705431,Giseli Consuelo,REPUBLICANOS,deputado federal,feminino,preta,suplente,818,,23875.0
2022,SP,705447,Vinicius Carvalho,REPUBLICANOS,deputado federal,masculino,branca,eleito por qp,113009,2583596.76,1605942.2099999993
2022,CE,706136,Fátima Silva,REPUBLICANOS,deputado federal,feminino,parda,nao eleito,708,,99740.75
2022,PB,709595,Valdir Trindade,REPUBLICANOS,deputado federal,masculino,parda,suplente,27172,,874828.48
2022,SE,711116,Gustinho Ribeiro,REPUBLICANOS,deputado federal,masculino,branca,eleito por qp,71831,2722500.0,2029376.630000001
2022,TO,711144,Roberval Castro,REPUBLICANOS,deputado federal,masculino,parda,suplente,424,70000.0,179999.99999999988
2022,PA,712371,Marinho Cunha,REPUBLICANOS,deputado federal,masculino,branca,nao eleito,997,285597.86000000004,64300.0
2022,RJ,715318,Antônio Luiz,REPUBLICANOS,deputado federal,masculino,branca,suplente,933,65000.0,30000.0
2022,MT,716689,Dr Leonardo,REPUBLICANOS,deputado federal,masculino,branca,nao eleito,40222,626415.38,2272384.5399999972
2022,RS,717235,Sabrina Emmel,REPUBLICANOS,deputado federal,feminino,branca,suplente,593,,70000.0
2022,RO,719912,Missionaria Mônica,REPUBLICANOS,deputado federal,feminino,branca,nao eleito,8690,,432858.54000000004
2022,RJ,721880,Pedrinho Adl,REPUBLICANOS,deputado federal,masculino,branca,suplente,6286,364920.75,140700.0
2022,CE,722921,Pr Rodrigo Matos,REPUBLICANOS,deputado federal,masculino,parda,nao eleito,6028,141000.0,508762.69
2022,PE,723394,Professor Samuel,REPUBLICANOS,deputado federal,masculino,parda,suplente,809,,25889.0
2022,PR,723579,Fabio Do Vale Do Ivai,REPUBLICANOS,deputado federal,masculino,branca,suplente,222,10323923.000000002,29022.95
2022,AL,730975,Enfermeira Mosabelle Ribeiro,REPUBLICANOS,deputado federal,feminino,branca,nao eleito,9079,164289.56,399932.42000000004
2022,SP,732214,Ivanildo Santos,REPUBLICANOS,deputado federal,masculino,branca,suplente,1728,,39637.700000000004
2022,PR,733214,Venderlim Jr,REPUBLICANOS,deputado federal,masculino,branca,suplente,2137,,376853.86
2022,PE,737987,Gabeira,REPUBLICANOS,deputado federal,masculino,branca,suplente,948,,152707.0
2022,MT,738167,Felipe Wellaton,REPUBLICANOS,deputado federal,masculino,branca,nao eleito,26544,354172.94,853993.3300000004
2022,MG,740540,Marcos Lima Policial Federal,REPUBLICANOS,deputado federal,masculino,branca,suplente,576,529527.5900000001,15995.0
2022,AM,744252,Rodrigo Guedes,REPUBLICANOS,deputado federal,masculino,branca,suplente,20305,1022970.18,237818.40000000093
2022,PR,745867,Reni De Souza,REPUBLICANOS,deputado federal,feminino,branca,suplente,358,,33800.0
2022,MG,746135,Leo Motta,REPUBLICANOS,deputado federal,masculino,preta,suplente,37494,1412295.16,2587339.42
2022,PR,746678,Elizabeth Moura,REPUBLICANOS,deputado federal,feminino,branca,suplente,106,300000.0,24000.0
2022,PE,747256,Dra Karina Correa,REPUBLICANOS,deputado federal,feminino,branca,suplente,1082,340000.0,57670.0
2022,CE,750102,Enfermeira Cristiane Colares,REPUBLICANOS,deputado federal,feminino,branca,nao eleito,504,,50000.0
2022,MS,751324,Israel Terra,REPUBLICANOS,deputado federal,masculino,parda,nao eleito,4293,50000.0,95000.0
2022,PR,754345,Alessandra Andrade Vieira,REPUBLICANOS,deputado federal,feminino,branca,suplente,972,2647983.81,299912.84
2022,SP,754546,Sirlei Sikorski,REPUBLICANOS,deputado federal,feminino,branca,suplente,473,1.0,42090.0
2022,PB,759174,Raniery Paulino,REPUBLICANOS,deputado federal,masculino,branca,suplente,33550,1781600.2499999998,1219382.4200000002
2022,RJ,759601,Marcelina Ramos,REPUBLICANOS,deputado federal,feminino,parda,suplente,65,,10000.0
2022,RJ,760126,Ivan Da Saúde,REPUBLICANOS,deputado federal,masculino,branca,suplente,831,23245.78,50000.0
2022,BA,762883,Rogeria Santos,REPUBLICANOS,deputado federal,feminino,branca,eleito por media,82012,,1118964.29
2022,SC,767050,Claudinei Marques,REPUBLICANOS,deputado federal,masculino,parda,nao eleito,39043,125000.0,627693.2699999999
2022,PR,768088,Rozangela Carteira,REPUBLICANOS,deputado federal,feminino,branca,suplente,243,1330000.0,23800.0
2022,CE,770149,Professora Gabriella,REPUBLICANOS,deputado federal,feminino,parda,nao eleito,1082,85500.0,204835.0
2022,GO,772171,Jeferson Rodrigues,REPUBLICANOS,deputado federal,masculino,parda,eleito por qp,56026,18400.0,1458634.9699999993
2022,RS,773055,Márcio Feijó,REPUBLICANOS,deputado federal,masculino,branca,suplente,2414,160000.0,69976.1
2022,RJ,775501,Luis Carlos Gomes,REPUBLICANOS,deputado federal,masculino,parda,suplente,57670,112372.12,1023437.2099999997
2022,RN,782368,Max Serrão,REPUBLICANOS,deputado federal,masculino,parda,nao eleito,17695,963.55,199754.62
2022,RS,788274,Professor Lineker,REPUBLICANOS,deputado federal,masculino,branca,suplente,1110,56000.0,11543.14
2022,PB,788562,Marmuthe,REPUBLICANOS,deputado federal,masculino,branca,suplente,11469,480000.0,377558.38000000006
2022,RJ,793728,Quiel Do Canarinho,REPUBLICANOS,deputado federal,masculino,branca,suplente,2154,46000.0,89987.99
2022,SP,796885,Luis Miranda,REPUBLICANOS,deputado federal,masculino,parda,suplente,8931,7220000.0,2277809.7700000005
2022,PI,800920,Pastora Raquel,REPUBLICANOS,deputado federal,feminino,parda,nao eleito,3300,,43094.11
2022,DF,808099,Policial Silmara Miranda,REPUBLICANOS,deputado federal,feminino,branca,suplente,2720,120990.69,
2022,PR,814233,Marinaldo Machado Caminhoneiro,REPUBLICANOS,deputado federal,masculino,branca,suplente,1769,15000.0,56200.0
2022,RS,814357,Tom Gomes,REPUBLICANOS,deputado federal,masculino,branca,suplente,1272,200000.0,65330.96
2022,BA,816971,Marcio Santana,REPUBLICANOS,deputado federal,masculino,preta,suplente,3542,,109981.0
2022,DF,823083,Elisa Robson,REPUBLICANOS,deputado federal,feminino,branca,suplente,2422,750000.0,
2022,RS,824959,Luciano Cazz,REPUBLICANOS,deputado federal,masculino,branca,suplente,1596,214005.24,20000.0
2022,BA,829617,Pr Danilo Ferreira,REPUBLICANOS,deputado federal,masculino,preta,suplente,366,271000.0,45000.0
2022,MG,832106,Sil Pimentel,REPUBLICANOS,deputado federal,feminino,parda,suplente,138,,
2022,PE,835060,Edno Melo,REPUBLICANOS,deputado federal,masculino,parda,suplente,3878,175000.0,251322.52
2022,RS,837727,Jovani Romarinho,REPUBLICANOS,deputado federal,masculino,parda,suplente,4606,325120.58999999997,31889.0
2022,BA,843110,Eurâny Mangueira,REPUBLICANOS,deputado federal,feminino,parda,suplente,6404,40000.0,149999.99999999997
2022,BA,843183,Sigi Vilares,REPUBLICANOS,deputado federal,masculino,parda,suplente,5302,379168.20999999996,66929.4
2022,AC,848825,Israel Milani,REPUBLICANOS,deputado federal,masculino,branca,suplente,13464,838953.8200000001,153695.1
2022,RJ,855513,Zé André,REPUBLICANOS,deputado federal,masculino,branca,suplente,5168,391156.4100000001,248374.0
2022,BA,858901,Edvaldo Valerio,REPUBLICANOS,deputado federal,masculino,preta,suplente,1385,115000.0,50000.0
2022,TO,868250,Roberta Castro,REPUBLICANOS,deputado federal,feminino,preta,suplente,2203,45000.0,400000.0
2022,AC,870858,Sargento Paz,REPUBLICANOS,deputado federal,masculino,parda,suplente,1478,11000.0,447800.96
2022,GO,872928,Zé Antonio,REPUBLICANOS,deputado federal,masculino,branca,suplente,12176,,876880.7000000001
2022,MA,876534,Rosana Da Saúde ,REPUBLICANOS,deputado federal,feminino,branca,suplente,38457,,359923.49999999994
2022,MG,877667,Braz Da Maquina,REPUBLICANOS,deputado federal,masculino,branca,suplente,3024,1630000.0,100197.62
2022,MG,879406,Patricia Cardoso,REPUBLICANOS,deputado federal,feminino,branca,suplente,696,265691.67,50000.0
2022,MG,884263,Ricardo Geleia,REPUBLICANOS,deputado federal,masculino,parda,suplente,756,179000.0,
2022,RN,884665,Capitão Emerson,REPUBLICANOS,deputado federal,masculino,parda,nao eleito,1013,,49862.0
2022,BA,900246,Kel Torres,REPUBLICANOS,deputado federal,masculino,parda,suplente,14025,372768.75,130000.00000000017
2022,PI,901231,Thiago Duarte,REPUBLICANOS,deputado federal,masculino,preta,nao eleito,19035,1817000.0,253316.30000000002
2022,RJ,903252,Eliane Jordão Mãe Da Manu ,REPUBLICANOS,deputado federal,feminino,preta,suplente,2497,,50000.0
2022,CE,909473,Verissimo Freitas,REPUBLICANOS,deputado federal,masculino,parda,nao eleito,1892,,129922.4
2022,BA,909875,Talita Oliveira,REPUBLICANOS,deputado federal,feminino,parda,suplente,33455,519830.0,1045020.1100000003
2022,SP,910589,Roberto Alves,REPUBLICANOS,deputado federal,masculino,parda,suplente,92566,160499.91,1413869.9200000025
2022,RJ,914414,Dr. Alcio Pereira,REPUBLICANOS,deputado federal,masculino,branca,suplente,1639,526390.0800000001,139999.99000000002
2022,PR,916668,Rodrigo Pereira,REPUBLICANOS,deputado federal,masculino,branca,suplente,476,24000.0,18450.0
2022,PE,924036,Gustavo Matos,REPUBLICANOS,deputado federal,masculino,branca,suplente,2708,,157101.0
2022,PR,927737,Capitão Saulo,REPUBLICANOS,deputado federal,masculino,branca,suplente,3937,,300000.0
2022,MG,934017,Rosania Ribeiro Lora,REPUBLICANOS,deputado federal,feminino,branca,suplente,225,,40100.0
2022,MT,936445,Icaro Francio Severo,REPUBLICANOS,deputado federal,masculino,branca,nao eleito,4827,691345.5599999999,372083.02
2022,BA,941763,Pr. Luiz Lemos,REPUBLICANOS,deputado federal,masculino,branca,suplente,10203,494941.85,499918.6500000017
2022,RN,942350,Jaime Calado,REPUBLICANOS,deputado federal,masculino,branca,nao eleito,35672,1932991.7399999998,687240.2900000007
2022,SP,943970,Carlos Trombini,REPUBLICANOS,deputado federal,masculino,branca,suplente,3046,182491.61,78516.30000000002
2022,PR,945096,Dra Samia,REPUBLICANOS,deputado federal,feminino,branca,suplente,383,122569.03,49275.26
2022,AL,947253,Oliveira Lima,REPUBLICANOS,deputado federal,masculino,parda,nao eleito,14696,189683.65000000002,112859.83
2022,ES,949474,Dr. Leonardo Lessa,REPUBLICANOS,deputado federal,masculino,branca,suplente,12293,3143717.34,460225.41000000003
2022,GO,952404,Sabrina Garcez,REPUBLICANOS,deputado federal,feminino,parda,suplente,29058,41981.91,3135876.719999999
2022,SP,955664,Leonice Leoncia,REPUBLICANOS,deputado federal,feminino,parda,suplente,407,990000.0,49790.0
2022,ES,957568,Coronel Bombeiro Wagner,REPUBLICANOS,deputado federal,masculino,branca,suplente,13379,550000.0,655000.0099999999
2022,PB,957669,Murilo Galdino,REPUBLICANOS,deputado federal,masculino,branca,eleito por qp,112891,2075231.73,2045403.2600000012
2022,SC,960768,Jian Paulo,REPUBLICANOS,deputado federal,masculino,branca,nao eleito,1474,94785.62000000001,51461.0
2022,RN,962791,Fernandinho Das Padarias,REPUBLICANOS,deputado federal,masculino,branca,nao eleito,5626,80858.5,745096.9900000003
2022,PI,963578,Dra Marina,REPUBLICANOS,deputado federal,feminino,branca,nao eleito,26542,794860.04,2504999.9999999995
2022,GO,965077,Rafael Gouveia,REPUBLICANOS,deputado federal,masculino,branca,suplente,51597,770406.5700000001,1311225.7800000003
2022,BA,969115,Sargento Flavio Alves,REPUBLICANOS,deputado federal,masculino,branca,suplente,874,,79659.85
2022,MG,972410,Flavia Do Transporte,REPUBLICANOS,deputado federal,feminino,branca,suplente,469,265000.0,
2022,RJ,978900,Paulo Cesar,REPUBLICANOS,deputado federal,masculino,branca,suplente,1412,262000.0,69978.04999999999
2022,PE,983090,Silvio Costa Filho,REPUBLICANOS,deputado federal,masculino,branca,eleito por qp,162056,1029840.46,2656548.6300000153
2022,RJ,985983,Tiãozinho Do Jacaré,REPUBLICANOS,deputado federal,masculino,preta,suplente,1106,,50000.0
2022,PR,993006,Danny Arouca,REPUBLICANOS,deputado federal,feminino,preta,suplente,4727,72010.23999999999,149998.15
2022,RJ,1001156,Andrea Sorvetão,REPUBLICANOS,deputado federal,feminino,branca,suplente,1734,191176.14,99992.3
2022,MG,1001405,Denis Brasileiro,REPUBLICANOS,deputado federal,masculino,parda,suplente,4991,578288.0,16555.0
2022,MG,1002928,Jose Roberto,REPUBLICANOS,deputado federal,masculino,branca,suplente,2079,170000.0,52572.799999999996
2022,PR,1003584,Rafael Cyborg,REPUBLICANOS,deputado federal,masculino,branca,suplente,527,100000.0,20390.0
2022,MS,1010678,Suelen Pascoal,REPUBLICANOS,deputado federal,feminino,branca,nao eleito,915,1551.46,99893.1
2022,GO,1014162,Alisson Dias,REPUBLICANOS,deputado federal,masculino,parda,suplente,439,69523.38,71409.0
2022,AL,1015672,Valquiria Valentim,REPUBLICANOS,deputado federal,feminino,branca,nao eleito,9206,,505841.2
2022,MS,1017316,Saulo Batista,REPUBLICANOS,deputado federal,masculino,parda,nao eleito,2438,90000.0,184483.0
2022,RS,1017791,Leticia Bonassina,REPUBLICANOS,deputado federal,feminino,branca,suplente,3016,,57000.0
2022,GO,1021921,Jovair,REPUBLICANOS,deputado federal,masculino,parda,suplente,35028,72715.62,1828683.9899999995
2022,SC,1023685,Lucas Esmeraldino,REPUBLICANOS,deputado federal,masculino,branca,nao eleito,24275,195670.91,700088.24
2022,PR,1027319,Capelã Katia Souza,REPUBLICANOS,deputado federal,feminino,preta,suplente,1674,,49992.0
2022,RJ,1032422,Coronel William Sodré,REPUBLICANOS,deputado federal,masculino,parda,suplente,1190,,152992.5
2022,SC,1037575,Josi Lopes,REPUBLICANOS,deputado federal,feminino,preta,nao eleito,180,,
2022,PE,1038886,Claudio Mendonça,REPUBLICANOS,deputado federal,masculino,parda,suplente,4143,,140000.0
2022,RS,1042439,Marli Serpa,REPUBLICANOS,deputado federal,feminino,branca,suplente,7202,160995.63999999998,120309.89
2022,ES,1045227,Messias Donato,REPUBLICANOS,deputado federal,masculino,parda,eleito por media,42640,190000.0,988051.2
2022,MG,1048054,Ana Lucia,REPUBLICANOS,deputado federal,feminino,branca,suplente,424,220000.0,159826.87
2022,MG,1050397,Zu Dos Anjos,REPUBLICANOS,deputado federal,feminino,preta,suplente,138,,18453.65
2022,MS,1052250,Chiquinho Assis,REPUBLICANOS,deputado federal,masculino,parda,nao eleito,7379,348000.0,751543.99
2022,MG,1052372,Daniel Medeiros,REPUBLICANOS,deputado federal,masculino,branca,suplente,258,352260.0,92037.32
2022,MS,1061532,Malu Da Juliano Varela,REPUBLICANOS,deputado federal,feminino,branca,nao eleito,6692,72511.81,222451.55
2022,PR,1063049,Diego Reichelt,REPUBLICANOS,deputado federal,masculino,branca,suplente,688,182942.87,
2022,PE,1063156,Policial Alyne Anne,REPUBLICANOS,deputado federal,feminino,parda,suplente,1656,312492.97,195000.0
2022,PR,1067685,Diego Garcia,REPUBLICANOS,deputado federal,masculino,parda,eleito por qp,65416,916060.99,1123843.42
2022,SC,1069001,Izaela Dias Bello,REPUBLICANOS,deputado federal,feminino,branca,nao eleito,5467,,351884.6699999999
2022,PB,1073704,Hugo Motta,REPUBLICANOS,deputado federal,masculino,branca,eleito por qp,158171,1167092.4000000001,1716628.7600000016
2022,GO,1079527,Flaviana Esteves,REPUBLICANOS,deputado federal,feminino,branca,suplente,1678,50039.14,170236.69
2022,MA,1080693,Jonas Magno,REPUBLICANOS,deputado federal,masculino,parda,suplente,6622,198606.49,799925.52
2022,SC,1081807,Dra. Cynthia Etchandy,REPUBLICANOS,deputado federal,feminino,branca,nao eleito,5849,139585.0,236890.66
2022,PI,1083409,Ana Fidelis,REPUBLICANOS,deputado federal,feminino,parda,nao eleito,22440,,297791.11
2022,SP,1084833,Milton Vieira,REPUBLICANOS,deputado federal,masculino,branca,eleito por qp,98557,1456152.38,1082363.2100000002
2022,MG,1091276,Aline Risi,REPUBLICANOS,deputado federal,feminino,parda,suplente,5412,114877.0,399823.6600000002
2022,PE,1094686,Dr João Roberto,REPUBLICANOS,deputado federal,masculino,parda,suplente,4449,1139287.02,186850.0
2022,SP,1095628,Dr. Paulo Serra,REPUBLICANOS,deputado federal,masculino,branca,suplente,5826,3537936.5399999996,89804.5
2022,MG,1096399,Guilherme Marra,REPUBLICANOS,deputado federal,masculino,branca,suplente,1480,,100000.00000000001
2022,SP,1105177,Cicero Investigador,REPUBLICANOS,deputado federal,masculino,branca,suplente,4897,1278000.0,150000.0
2022,PB,1107214,Alysson Gomes,REPUBLICANOS,deputado federal,masculino,parda,suplente,3604,40000.0,368507.0
2022,MT,1107302,Kalynka Meireles,REPUBLICANOS,deputado federal,feminino,parda,nao eleito,9630,581800.0,412180.85000000073
2022,RJ,1113156,Tenente Coronel Andréa Firmo,REPUBLICANOS,deputado federal,feminino,parda,suplente,923,,240000.0
2022,ES,1116419,Diego Libardi,REPUBLICANOS,deputado federal,masculino,branca,suplente,18784,45000.0,411070.70999999996
2022,SC,1117778,Dr. Paulo Coral,REPUBLICANOS,deputado federal,masculino,branca,nao eleito,1164,,105693.57
2022,CE,1123791,Dr Felipe Monteiro,REPUBLICANOS,deputado federal,masculino,branca,nao eleito,2357,100000.0,64945.02
2022,PE,1130919,Comissaria Patricia,REPUBLICANOS,deputado federal,feminino,branca,suplente,2236,,352499.3300000002
2022,SP,1133604,Roberto De Lucena,REPUBLICANOS,deputado federal,masculino,branca,suplente,69341,280744.87,1282976.94
2022,GO,1137805,Pastora Giovanna,REPUBLICANOS,deputado federal,feminino,branca,suplente,3822,1394497.6800000002,737911.8400000001
2022,SP,1139476,Pr Nivaldo Da Pedalada,REPUBLICANOS,deputado federal,masculino,preta,suplente,3354,30114.48,88856.04000000001
2022,SC,1142014,Grey Lopes,REPUBLICANOS,deputado federal,feminino,branca,nao eleito,861,,194102.5
2022,SC,1143349,Elaine Casas,REPUBLICANOS,deputado federal,feminino,branca,nao eleito,1779,226000.0,100193.03
2022,SP,1143589,Bene Danita,REPUBLICANOS,deputado federal,masculino,branca,suplente,9651,2207704.98,73529.0
2022,AC,1145154,Keiliane Cordeiro,REPUBLICANOS,deputado federal,feminino,preta,suplente,10092,829357.37,1698808.2599999988
2022,MG,1151073,Caroline Oliveira,REPUBLICANOS,deputado federal,feminino,parda,suplente,157,,1500.0
2022,PA,1156775,Alcidete Lima,REPUBLICANOS,deputado federal,masculino,parda,nao eleito,562,,5000.0
2022,BA,1157219,Professor Clemens,REPUBLICANOS,deputado federal,masculino,parda,suplente,1166,10000.0,41000.0
2022,MG,1158454,Dra. Ursula Simbera,REPUBLICANOS,deputado federal,feminino,branca,suplente,259,,19998.119999999995
2022,SP,1167268,Roberto Pires,REPUBLICANOS,deputado federal,masculino,branca,suplente,3364,747304.49,286838.8
2022,ES,1190066,Amaro Neto,REPUBLICANOS,deputado federal,masculino,branca,eleito por media,52375,1522771.33,2673843.3599999994
2022,AL,1191588,Nivaldo Albuquerque,REPUBLICANOS,deputado federal,masculino,branca,nao eleito,67697,914683.37,1883000.0000000002
2022,MG,1193093,Renato Antunes,REPUBLICANOS,deputado federal,masculino,branca,suplente,235,,13213.35
2022,SP,1193213,Cidinha Firmino,REPUBLICANOS,deputado federal,feminino,parda,suplente,718,133000.0,74165.79
2022,AP,1196286,Fatima Pelaes,REPUBLICANOS,deputado federal,feminino,parda,nao eleito,9319,198680.49,1999991.599999999
2022,SP,1202904,Glaucia Berenice,REPUBLICANOS,deputado federal,feminino,parda,suplente,16664,63521.0,246643.16
2022,MG,1203742,Vinicius Costa,REPUBLICANOS,deputado federal,masculino,branca,suplente,326,331712.79,39886.85
2022,RJ,1207736,Marcinho Alves,REPUBLICANOS,deputado federal,masculino,branca,suplente,4397,185342.51,126228.84999999998
2022,RJ,1211829,Sandocley,REPUBLICANOS,deputado federal,masculino,parda,suplente,450,,40000.0
2022,RJ,1218337,Lu Santos,REPUBLICANOS,deputado federal,feminino,parda,suplente,145,,
2022,SP,1219234,Rita Passos,REPUBLICANOS,deputado federal,feminino,branca,suplente,57800,4370608.720000001,2506206.12
2022,RJ,1219306,Leo Brasil,REPUBLICANOS,deputado federal,masculino,branca,suplente,1782,,30000.0
2022,AM,1220919,João Carlos,REPUBLICANOS,deputado federal,masculino,branca,suplente,44085,,705744.33
2022,RJ,1225947,Marcio Cica,REPUBLICANOS,deputado federal,masculino,branca,suplente,4671,377526.20999999996,299207.1800000001
2022,PB,1230563,Junior Drzinho,REPUBLICANOS,deputado federal,masculino,parda,suplente,4762,,384712.28
2022,SP,1237470,Claudia Castaldelli,REPUBLICANOS,deputado federal,feminino,branca,suplente,2073,1391766.5,55899.95999999999
2022,MT,1240062,Eduardo Magalhães,REPUBLICANOS,deputado federal,masculino,preta,nao eleito,25755,,2250549.119999999
2022,RJ,1242249,Dra. Martha Cardoso,REPUBLICANOS,deputado federal,feminino,branca,suplente,2451,64741.68,109475.94999999998
2022,DF,1247692,Fabiano Intérprete Bolsonaro,REPUBLICANOS,deputado federal,masculino,branca,suplente,7090,400000.0,
2022,MG,1249240,Alexandre Lima,REPUBLICANOS,deputado federal,masculino,branca,suplente,4225,5040835.08,67900.07
2022,RJ,1266975,Eduardo Torres,REPUBLICANOS,deputado federal,masculino,branca,suplente,1992,,90196.68999999999
2022,SP,1268183,Enfermeira Tania Tonet,REPUBLICANOS,deputado federal,feminino,preta,suplente,1926,370000.0,99866.0
2022,MG,1270464,Gilberto Abramo,REPUBLICANOS,deputado federal,masculino,branca,eleito por qp,123370,159110.0,1833215.030000002
2022,ES,1271158,Devanir Ferreira,REPUBLICANOS,deputado federal,masculino,parda,suplente,24201,,1095995.86
2022,PE,1271691,Douglas Brito Ativista,REPUBLICANOS,deputado federal,masculino,preta,suplente,9431,,199978.8
2022,PR,1275436,Delegado Luiz Alves,REPUBLICANOS,deputado federal,masculino,preta,suplente,14513,643929.0,109906.42
2022,RJ,1278559,Arlean Bueno Taxista,REPUBLICANOS,deputado federal,masculino,parda,suplente,974,,30000.0
2022,RS,1278667,Pr Oséas Costa,REPUBLICANOS,deputado federal,masculino,parda,suplente,4276,430000.0,100000.0
2022,MS,1282757,Gilmar Da Cruz,REPUBLICANOS,deputado federal,masculino,branca,nao eleito,19479,270892.24,275059.85
2022,RJ,1287435,Junior Cruz,REPUBLICANOS,deputado federal,masculino,branca,suplente,3870,,90000.0
2022,PR,1298144,Celso Pio X,REPUBLICANOS,deputado federal,masculino,branca,suplente,7919,1532913.0,90050.0
2022,RJ,1298170,Bruno Nascimento,REPUBLICANOS,deputado federal,masculino,parda,suplente,2062,5507.63,90000.0
2022,RJ,1304831,Eduardo Badu,REPUBLICANOS,deputado federal,masculino,preta,suplente,5244,,170650.0
2022,RJ,1309098,Julio Gonçalves,REPUBLICANOS,deputado federal,masculino,branca,suplente,3306,373448.43999999994,140307.56
2022,SP,1312193,Gilberto Boby Boby,REPUBLICANOS,deputado federal,masculino,preta,suplente,4018,227520.58000000002,36410.69
2022,PR,1315391,Clara Kido,REPUBLICANOS,deputado federal,feminino,parda,suplente,2573,9389.45,150000.0
2022,PI,1325444,Jose Luiz De Carvalho,REPUBLICANOS,deputado federal,masculino,parda,nao eleito,1225,,52757.2
2022,RJ,1331149,Pastor Junior Trovão,REPUBLICANOS,deputado federal,masculino,parda,suplente,53250,1800000.0,200000.0
2022,ES,1335657,Geovana Quinta,REPUBLICANOS,deputado federal,feminino,parda,suplente,1299,98635.59,164397.39
2022,MS,1339832,Manoel Rodrigues,REPUBLICANOS,deputado federal,masculino,branca,nao eleito,5804,137000.0,114670.15000000001
2022,RJ,1340080,Thiago Zanata,REPUBLICANOS,deputado federal,masculino,branca,suplente,3021,,99599.0
2022,SP,1347689,Ricardo Izar,REPUBLICANOS,deputado federal,masculino,branca,suplente,70142,4939626.48,1860111.85
2022,SP,1351885,Esnar Ribeiro,REPUBLICANOS,deputado federal,masculino,branca,suplente,14219,1030100.0,24223.41
2022,PE,1356627,Michelly Miguel,REPUBLICANOS,deputado federal,feminino,preta,suplente,633,,45000.0
2022,PB,1357517,Silvia Da Pesca,REPUBLICANOS,deputado federal,feminino,parda,suplente,17753,,1060318.86
2022,RN,1360883,Victor Hugo,REPUBLICANOS,deputado federal,masculino,branca,nao eleito,19571,,2402264.8599999994
2022,MG,1361940,Lukas Do Ze Gato,REPUBLICANOS,deputado federal,masculino,branca,suplente,445,200000.0,59704.1
2022,AL,1366266,Ze Aurelio,REPUBLICANOS,deputado federal,masculino,branca,nao eleito,2323,,199965.21999999997
2022,RJ,1373798,Ricardinho Netuno,REPUBLICANOS,deputado federal,masculino,branca,suplente,8714,588833.1099999999,100000.0
2022,SP,1375922,Dr Minoru,REPUBLICANOS,deputado federal,masculino,amarela,suplente,1086,,89622.0
2022,SP,1376206,Marcelo Despachante,REPUBLICANOS,deputado federal,masculino,branca,suplente,154,,
2022,TO,1380269,Cris,REPUBLICANOS,deputado federal,feminino,preta,suplente,7414,,412400.24999999994
2022,RJ,1382526,Eduardo Do Blog,REPUBLICANOS,deputado federal,masculino,branca,suplente,17347,49113.58,241902.9199999999
2022,MG,1384326,Vetinho (Weverton),REPUBLICANOS,deputado federal,masculino,parda,suplente,548,,19210.199999999997
2022,BA,1388171,Marcelo Nilo,REPUBLICANOS,deputado federal,masculino,branca,suplente,65363,5796785.07,2550106.0999999996
2022,SP,1397771,Renata Banhara,REPUBLICANOS,deputado federal,feminino,branca,suplente,2494,72000.0,499919.5
2022,RR,1407698,Prof Irisnaide Macuxi,REPUBLICANOS,deputado federal,feminino,indigena,suplente,1514,,499871.60000000003
2022,PE,1427718,Rafael Nunes,REPUBLICANOS,deputado federal,masculino,branca,suplente,3394,,250154.97
2022,ES,1427728,Bruna Olly,REPUBLICANOS,deputado federal,feminino,branca,suplente,14213,243500.0,810746.83
2022,BA,1431909,Alvaro Souza,REPUBLICANOS,deputado federal,masculino,preta,suplente,226,253053.06,30000.0
