ano,sigla_uf,id_candidato_bd,nome_urna,sigla_partido,cargo,genero,raca,resultado,votos,bens_declarados,despesas_campanha,concorreu_18,tentando_reeleicao
2022,MA,1422599,Dr Carlos,PATRIOTA,deputado federal,masculino,preta,0,1373,150000.0,7000.0,0,0
2022,MT,1431467,Eduardo Gomes,PATRIOTA,deputado federal,masculino,branca,0,628,160982.0,104880.0,0,0
2022,PI,1432235,Warllene Ribeiro,PATRIOTA,deputado federal,feminino,parda,0,4,65000.0,,0,0
2022,GO,1434362,Alcides Rodrigues,PATRIOTA,deputado federal,masculino,branca,0,32057,1840196.09,1405191.7599999998,1,1
2022,ES,1458326,Breno Nilregi,PATRIOTA,deputado federal,masculino,parda,0,10777,100000.0,239860.0,0,0
2022,AM,1458935,Tania Bancada Da Causa Animal,PATRIOTA,deputado federal,feminino,parda,0,697,,,0,0
2022,SP,1464581,Glaucia Maximo,PATRIOTA,deputado federal,feminino,preta,0,764,,103671.10000000002,0,0
2022,RR,1475955,Nato,PATRIOTA,deputado federal,masculino,parda,0,128,275000.0,2000.0,0,0
2022,MG,1477612,Nélio Nogueira,PATRIOTA,deputado federal,masculino,branca,0,582,30000.0,43106.880000000005,0,0
2022,CE,1478848,Farias,PATRIOTA,deputado federal,masculino,branca,0,151,12923.0,30000.0,0,0
2022,RJ,1479901,Carlos Fareh,PATRIOTA,deputado federal,masculino,parda,0,372,,53000.0,0,0
2022,RR,1481392,Lacerda,PATRIOTA,deputado federal,masculino,parda,0,87,,23100.0,0,0
2022,RJ,1490558,Marcelo Henrique,PATRIOTA,deputado federal,masculino,parda,0,135,,12800.0,0,0
2022,SP,1497233,Flavinho Ampermag,PATRIOTA,deputado federal,masculino,parda,0,5825,983000.0,241990.76,1,0
2022,CE,1500037,Fátima Cavalcante,PATRIOTA,deputado federal,feminino,branca,0,121,28000.0,20000.0,0,0
2022,SP,1509282,Rogério Graft,PATRIOTA,deputado federal,masculino,branca,0,3729,78000.0,50000.0,0,0
2022,SP,1512841,Cássio Gallo,PATRIOTA,deputado federal,masculino,branca,0,6336,797959.26,80588.0,0,0
2022,RN,1514222,Rodrigo Bezerra,PATRIOTA,deputado federal,masculino,preta,0,546,,150000.0,0,0
2022,SP,1519792,Fernanda Alves,PATRIOTA,deputado federal,feminino,branca,0,274,,74916.0,0,0
2022,SP,1520722,Rochinha,PATRIOTA,deputado federal,masculino,branca,0,1209,2062070.51,31116.3,0,0
2022,PB,1523362,Helio Serrano,PATRIOTA,deputado federal,masculino,branca,0,272,,20750.0,0,0
2022,RN,1527777,Andiara Freitas,PATRIOTA,deputado federal,feminino,parda,0,672,,185300.12000000005,0,0
2022,SP,1534810,Nega,PATRIOTA,deputado federal,feminino,parda,0,216,3500.0,,0,0
2022,SP,1539819,Subtenente Siqueira Neri,PATRIOTA,deputado federal,feminino,branca,0,701,234756.26,20000.0,0,0
2022,SP,1540264,Nego Jackson,PATRIOTA,deputado federal,masculino,preta,0,1080,370000.0,16011.0,0,0
2022,PE,1546196,Allan Lira,PATRIOTA,deputado federal,masculino,branca,0,259,466681.89,19400.0,0,0
2022,TO,1549721,Dyego Pereira,PATRIOTA,deputado federal,masculino,parda,0,229,,70000.0,0,0
2022,SP,1554004,Marcia Valeria,PATRIOTA,deputado federal,feminino,parda,0,147,,20000.0,1,0
2022,MG,1556318,Tiago Fogaça,PATRIOTA,deputado federal,masculino,branca,0,6391,2626729.3200000003,500615.1,0,0
2022,GO,1557131,Delegado Humberto Teófilo,PATRIOTA,deputado federal,masculino,branca,0,37091,768105.23,1009999.07,0,0
2022,ES,1568094,Dr Pinheiro,PATRIOTA,deputado federal,masculino,parda,0,3171,2437164.31,285445.92,1,0
2022,MG,1574928,Urbano Santos,PATRIOTA,deputado federal,masculino,parda,0,1123,1627500.0,10000.0,0,0
2022,RS,1578387,Professor Vargas,PATRIOTA,deputado federal,masculino,branca,0,215,360000.0,,0,0
2022,AP,1580367,Ariana Moraes,PATRIOTA,deputado federal,feminino,parda,0,157,100000.0,69000.0,0,0
2022,SP,1585512,Fábio Manfrinato,PATRIOTA,deputado federal,masculino,branca,0,6865,482654.89,630000.0100000001,0,0
2022,SP,1587428,Lourivaldo Delfino,PATRIOTA,deputado federal,masculino,parda,0,558,,65000.0,0,0
2022,SP,1596621,Professora Paula,PATRIOTA,deputado federal,feminino,preta,0,127,,17416.0,1,0
2022,SP,1607706,Rafael Labiapari,PATRIOTA,deputado federal,masculino,branca,0,536,89990.0,,0,0
2022,MA,1608066,A Japa Do Arrocha,PATRIOTA,deputado federal,feminino,parda,0,1184,,424940.4,0,0
2022,SP,1613095,Fernando Dias,PATRIOTA,deputado federal,masculino,preta,0,2350,649458.23,100000.0,0,0
2022,MG,1617375,Isaias Silvestre,PATRIOTA,deputado federal,masculino,preta,0,1115,115000.0,353691.05000000005,0,0
2022,RS,1620210,Roberto Ornes,PATRIOTA,deputado federal,masculino,branca,0,459,33000.0,60000.0,0,0
2022,AC,1623773,Jh,PATRIOTA,deputado federal,masculino,parda,0,57,,29982.35,0,0
2022,RS,1626261,Paulo Moreira,PATRIOTA,deputado federal,masculino,branca,0,1019,275100.0,39900.0,0,0
2022,PI,1636996,Marcos Kardoso,PATRIOTA,deputado federal,masculino,preta,0,274,133500.0,135000.0,0,0
2022,MT,1639701,Neguinho Da Borracharia,PATRIOTA,deputado federal,masculino,preta,0,2616,50000.0,149999.99999999997,0,0
2022,MG,1640428,Elio Lacerda,PATRIOTA,deputado federal,masculino,branca,0,5499,1445027.59,92102.0,0,0
2022,SP,1649244,Alessandra Stringheta,PATRIOTA,deputado federal,feminino,branca,0,702,2480.0,149966.69999999998,0,0
2022,GO,1656575,Delegado Federal Humberto,PATRIOTA,deputado federal,masculino,parda,0,2008,2670000.0,502049.77000000025,0,0
2022,SP,1657843,Luciana Valentim,PATRIOTA,deputado federal,feminino,preta,0,490,7205.24,43934.2,0,0
2022,TO,1658502,Coqueiro Filho,PATRIOTA,deputado federal,masculino,parda,0,264,34740.0,30000.0,1,0
2022,SP,1660411,Michel Figueredo,PATRIOTA,deputado federal,masculino,branca,0,6264,16692.82,99837.92,0,0
2022,RS,1671689,Eliane Aquarius,PATRIOTA,deputado federal,feminino,parda,0,968,459758.61,48000.0,0,0
2022,SP,1673273,Andre Do Viva,PATRIOTA,deputado federal,masculino,branca,0,21114,,31100.0,0,0
2022,SP,1675681,Guerreiro,PATRIOTA,deputado federal,masculino,parda,0,1310,22000.0,,0,0
2022,SP,1677561,Emerson Cruz,PATRIOTA,deputado federal,masculino,branca,0,91,10050000.0,,0,0
2022,GO,1679740,Iracema Caetano,PATRIOTA,deputado federal,feminino,branca,0,405,300000.0,198558.0,0,0
2022,SP,1687104,Érica Gorga,PATRIOTA,deputado federal,feminino,branca,0,12538,3715719.69,757565.4000000001,1,0
2022,SP,1688897,Claudia Leal,PATRIOTA,deputado federal,feminino,parda,0,475,52366.04,128787.27,0,0
2022,GO,1689273,Zeze Dutra,PATRIOTA,deputado federal,feminino,branca,0,337,1733420.55,99759.0,0,0
2022,SP,1689334,Flavia Prado,PATRIOTA,deputado federal,feminino,preta,0,144,,15000.000000000002,0,0
2022,PE,1690425,Araujo,PATRIOTA,deputado federal,masculino,preta,0,214,,4999.999999999999,0,0
2022,SP,1692643,Reverendo José Góes,PATRIOTA,deputado federal,masculino,branca,0,791,6435.469999999999,403592.25,0,0
2022,MG,1706279,Fabiano Cazeca,PATRIOTA,deputado federal,masculino,branca,0,15029,14172292.91,900369.9700000001,1,0
2022,GO,1708627,Teresa Damascena,PATRIOTA,deputado federal,feminino,branca,0,414,,99817.76,0,0
2022,SP,1717766,Castelo Alemão,PATRIOTA,deputado federal,masculino,branca,0,1133,,670.0,0,0
2022,AC,1723414,Pastor Renildo,PATRIOTA,deputado federal,masculino,parda,0,307,526500.0,50000.0,0,0
2022,RS,1727258,Aldemir Fogaça Fogacinha,PATRIOTA,deputado federal,masculino,branca,0,326,196630.3,,0,0
2022,SP,1727668,Patrícia De Santos,PATRIOTA,deputado federal,feminino,preta,0,302,,,0,0
2022,SP,1730459,Fabricio Carvalho,PATRIOTA,deputado federal,masculino,preta,0,1050,,60000.0,0,0
2022,MG,1731469,Delei,PATRIOTA,deputado federal,masculino,parda,0,13499,332004.68,561366.6599999999,0,0
2022,MA,1734915,Coronel Medeiros,PATRIOTA,deputado federal,masculino,branca,0,17815,60000.0,899848.9900000003,0,0
2022,MA,1748665,Sargento Jhoy,PATRIOTA,deputado federal,masculino,preta,0,4972,,94895.0,0,0
2022,SP,1750708,Juliano Da Campestre,PATRIOTA,deputado federal,masculino,branca,0,21908,57706.79,249844.81,1,0
2022,PR,1759546,Marisa Gazzola,PATRIOTA,deputado federal,feminino,preta,0,669,110000.0,86999.98999999999,0,0
2022,GO,1763706,Fernando Netto,PATRIOTA,deputado federal,masculino,branca,0,7529,4514651.01,353856.37999999995,0,0
2022,SP,1764096,Professor Tiago Lira,PATRIOTA,deputado federal,masculino,preta,0,1231,60000.0,62267.51000000001,0,0
2022,RN,1767905,Revil Alves,PATRIOTA,deputado federal,masculino,branca,0,19,,20000.0,1,0
2022,AL,1770890,Sos Sandro Oliveira Da Silva,PATRIOTA,deputado federal,masculino,branca,0,251,,39950.0,0,0
2022,RJ,1771460,Carlos Macedo,PATRIOTA,deputado federal,masculino,branca,0,1108,1097000.0,36300.0,1,0
2022,AM,1778666,Inaldo Placido,PATRIOTA,deputado federal,masculino,parda,0,404,,30000.0,0,0
2022,PI,1779800,Xicão,PATRIOTA,deputado federal,masculino,preta,0,373,,134989.60000000003,0,0
2022,CE,1780085,Ana Martins,PATRIOTA,deputado federal,feminino,parda,0,257,,20000.0,0,0
2022,SE,1784441,Dorinha Do Queijo,PATRIOTA,deputado federal,masculino,branca,0,402,,45000.0,0,0
2022,GO,1798234,Didi Matias,PATRIOTA,deputado federal,masculino,branca,0,2667,412994.5,77169.48000000001,0,0
2022,BA,1799599,Mó De Jesus,PATRIOTA,deputado federal,feminino,preta,0,48,300.0,339638.35,0,0
2022,GO,1804826,Magal,PATRIOTA,deputado federal,masculino,branca,0,30032,1734550.86,1022558.3699999992,0,0
2022,RR,1807872,Avenir Rosa,PATRIOTA,deputado federal,masculino,branca,0,27,135000.0,2000.0,0,0
2022,MG,1808972,Laidson Borges,PATRIOTA,deputado federal,masculino,branca,0,417,,200000.0,0,0
2022,AP,1809410,Beneran Dos Santos,PATRIOTA,deputado federal,masculino,parda,0,212,300000.0,,0,0
2022,BA,1809413,Dalmo Da Pesca,PATRIOTA,deputado federal,masculino,branca,0,886,160000.0,10000.0,0,0
2022,CE,22682,Moroni,CIDADANIA,deputado federal,masculino,branca,0,17582,2205332.9000000004,2176493.640000001,0,0
2022,BA,39012,Professor Mollar,CIDADANIA,deputado federal,masculino,branca,0,4236,58176.14000000001,9511.0,0,0
2022,MA,44052,Guilherme Rodrigues,CIDADANIA,deputado federal,masculino,parda,0,507,450000.0,121024.05,0,0
2022,MG,57424,Bruno Alencar,CIDADANIA,deputado federal,masculino,parda,0,2105,184351.03000000003,201323.72,0,0
2022,PA,60944,Everaldo Nunes,CIDADANIA,deputado federal,masculino,parda,0,3488,1565000.0,288769.6400000001,0,0
2022,PI,61676,Teresinha Carvalho,CIDADANIA,deputado federal,feminino,preta,0,154,50000.0,2458.4,0,0
2022,RJ,70339,Magali Nunes,CIDADANIA,deputado federal,feminino,branca,0,126,,30000.0,0,0
2022,SE,73978,Pituxo,CIDADANIA,deputado federal,masculino,preta,0,2122,228750.0,20000.0,1,0
2022,RS,76802,Cauduro Professor,CIDADANIA,deputado federal,masculino,branca,0,1553,1581000.0,,0,0
2022,RR,88802,Zé Silva,CIDADANIA,deputado federal,masculino,indigena,0,60,,6416.67,0,0
2022,PI,98645,Dr Cleiton Ibiapina,CIDADANIA,deputado federal,masculino,parda,0,472,89000.0,6750.0,0,0
2022,SC,115261,Sergio Da Farmácia,CIDADANIA,deputado federal,masculino,branca,0,1650,302928.57,140071.63,0,0
2022,BA,126495,Joceval Rodrigues,CIDADANIA,deputado federal,masculino,preta,0,24179,344145.76,2114059.23,1,0
2022,PR,144962,Carlão Papagaio,CIDADANIA,deputado federal,masculino,branca,0,623,,85476.0,0,0
2022,GO,145172,Walkiria Dos Abrigos,CIDADANIA,deputado federal,feminino,branca,0,643,,77030.0,0,0
2022,SP,145621,Lima,CIDADANIA,deputado federal,masculino,branca,0,402,10390.0,,0,0
2022,MG,145638,Conceição Arruda,CIDADANIA,deputado federal,feminino,preta,0,8529,79643.98,977799.72,1,0
2022,BA,178019,Reinaldo Do Esporte,CIDADANIA,deputado federal,masculino,parda,0,155,,29950.0,0,0
2022,MA,186624,Nogueira Protetor,CIDADANIA,deputado federal,masculino,parda,0,3461,232480.86,119935.45,0,0
2022,SE,188841,Leandro Murad,CIDADANIA,deputado federal,masculino,branca,0,5225,479693.85,20000.0,0,0
2022,MA,212497,Eliel Gama,CIDADANIA,deputado federal,masculino,parda,0,5995,400000.0,347999.99999999994,0,0
2022,RJ,214047,Nilton Salomão,CIDADANIA,deputado federal,masculino,branca,0,16162,1952126.7,394423.3600000003,1,0
2022,PR,259359,Joel De Lima,CIDADANIA,deputado federal,masculino,branca,0,1469,2475253.23,52773.0,0,0
2022,MA,262299,Luciana Abreu,CIDADANIA,deputado federal,feminino,parda,0,577,550000.0,110000.0,0,0
2022,PI,265454,José Wilson,CIDADANIA,deputado federal,masculino,parda,0,1121,85000.0,14545.6,0,0
2022,PE,267356,Branca Durvanice,CIDADANIA,deputado federal,feminino,parda,0,141,,10000.0,0,0
2022,RR,282503,Santiago,CIDADANIA,deputado federal,masculino,parda,0,74,,6416.67,0,0
2022,BA,284582,Gerson Martins,CIDADANIA,deputado federal,masculino,branca,0,3117,444000.0,30000.0,0,0
2022,SC,313344,Carmen Zanotto,CIDADANIA,deputado federal,feminino,branca,1,130138,301986.6,2516027.52,1,1
2022,RS,346580,Carlos Adote Viralata,CIDADANIA,deputado federal,masculino,branca,0,1103,,1681.0,0,0
2022,PI,360703,Sâmia Cristina,CIDADANIA,deputado federal,feminino,parda,0,1187,226000.0,,0,0
2022,DF,377112,Mari Valentim,CIDADANIA,deputado federal,feminino,branca,0,1058,1423109.85,,0,0
2022,SC,391139,Arlene Fisioterapeuta,CIDADANIA,deputado federal,feminino,branca,0,181,,49653.02,0,0
2022,PA,400338,Professora Olena,CIDADANIA,deputado federal,feminino,parda,0,1840,,300000.0,0,0
2022,RS,411813,Zamboni,CIDADANIA,deputado federal,masculino,branca,0,230,735000.0,111.5,0,0
2022,RJ,422613,Edson Do Peixe,CIDADANIA,deputado federal,masculino,parda,0,1108,294000.0,25100.0,0,0
2022,RR,432415,Zé Rodrigues,CIDADANIA,deputado federal,masculino,parda,0,252,,6416.0,0,0
2022,RJ,436306,Marcus Vinicius Martins,CIDADANIA,deputado federal,masculino,parda,0,1661,1225000.0,68785.4,0,0
2022,AM,440273,Joseth Yohanna,CIDADANIA,deputado federal,feminino,preta,0,154,,28767.960000000003,0,0
2022,MT,441542,Ideiva Foletto,CIDADANIA,deputado federal,feminino,branca,0,3594,1502000.0,374389.6699999999,0,0
2022,RJ,444156,Aguinaldo Martins,CIDADANIA,deputado federal,masculino,parda,0,377,,29400.0,0,0
2022,DF,455380,Lidiane Moraes,CIDADANIA,deputado federal,feminino,preta,0,277,,,0,0
2022,MG,457347,Orlei Pereira,CIDADANIA,deputado federal,masculino,parda,0,4140,20000.0,208596.17,0,0
2022,MG,462407,Roney De Mello,CIDADANIA,deputado federal,masculino,parda,0,214,27574.0,10392.95,0,0
2022,RN,465313,Leilza Palmeira,CIDADANIA,deputado federal,feminino,branca,0,812,62000.0,139989.0,0,0
2022,RR,471377,Fábio Vieira,CIDADANIA,deputado federal,masculino,branca,0,135,,6400.0,1,0
2022,RJ,473989,Andre Costa,CIDADANIA,deputado federal,masculino,branca,0,1145,165000.0,149982.5,0,0
2022,SE,490959,Layse Santiago,CIDADANIA,deputado federal,feminino,branca,0,3570,100000.0,77608.48999999999,1,0
2022,PI,510793,Marcos Danilson,CIDADANIA,deputado federal,masculino,parda,0,286,16500.0,13835.0,0,0
2022,DF,515434,Hosana Da Horta Girassol,CIDADANIA,deputado federal,feminino,parda,0,430,,,0,0
2022,SP,517403,Robertinho Do Óculos,CIDADANIA,deputado federal,masculino,parda,0,1045,,,0,0
2022,MG,519574,Gildete Alves A Loira Da Ração,CIDADANIA,deputado federal,feminino,branca,0,371,,46376.88,0,0
2022,PI,533474,Adelmazin Da Saúde,CIDADANIA,deputado federal,masculino,preta,0,634,,15000.0,0,0
2022,SP,549325,Prof. Marco Antonio Villa,CIDADANIA,deputado federal,masculino,branca,0,95745,1311757.4,1797832.73,0,0
2022,TO,551573,Emmanoel Marlon,CIDADANIA,deputado federal,masculino,parda,0,1024,116000.0,78118.29999999999,1,0
2022,MA,567537,Wesley Sousa,CIDADANIA,deputado federal,masculino,parda,0,5603,,180000.0,0,0
2022,RR,568216,Katiane Alves,CIDADANIA,deputado federal,feminino,preta,0,46,,10000.0,0,0
2022,AM,574901,Israel Paulain,CIDADANIA,deputado federal,masculino,parda,0,14850,170500.0,249936.06,0,0
2022,PR,579750,Dedé Da Calha,CIDADANIA,deputado federal,masculino,branca,0,516,717000.0,38000.0,0,0
2022,MA,591630,Gediel Alencar,CIDADANIA,deputado federal,masculino,parda,0,506,600000.0,120000.0,0,0
2022,MA,592599,Elinaldo Vasconcelos-Beiço,CIDADANIA,deputado federal,masculino,preta,0,1355,416058.19,50000.0,0,0
2022,MG,601948,Milo Da Distribuidora,CIDADANIA,deputado federal,masculino,preta,0,1541,70700.0,79997.65,0,0
2022,RJ,623214,Carlos Baía Da Rádio,CIDADANIA,deputado federal,masculino,preta,0,106,,8050.0,0,0
2022,GO,633787,Michel Roriz,CIDADANIA,deputado federal,masculino,branca,0,1404,,134072.90000000002,0,0
2022,MG,637422,Iolanda,CIDADANIA,deputado federal,feminino,preta,0,738,3000.0,74899.97,0,0
2022,RJ,652270,Dr Wellington Bruno,CIDADANIA,deputado federal,masculino,branca,0,1299,977384.0,27024.0,0,0
2022,PR,664555,Ben Hur Custodio,CIDADANIA,deputado federal,masculino,branca,0,9760,51935.0,155838.92,0,0
2022,SE,678238,Itamar Santana,CIDADANIA,deputado federal,masculino,branca,0,1126,148928.11,69812.99,0,0
2022,GO,680376,Valdomiro Ferreto,CIDADANIA,deputado federal,masculino,parda,0,745,552000.0,135000.0,0,0
2022,RJ,684622,Renata Costa,CIDADANIA,deputado federal,feminino,branca,0,1664,,527954.0,0,0
2022,AC,685000,Carlos Leandro,CIDADANIA,deputado federal,masculino,parda,0,273,,15000.0,0,0
2022,MT,731264,Marrafon,CIDADANIA,deputado federal,masculino,branca,0,9999,1624720.95,2326608.7700000005,1,0
2022,RJ,739702,Selminha Sorriso,CIDADANIA,deputado federal,feminino,branca,0,506,,30000.0,0,0
2022,RJ,760171,Dr Augusto Cesar,CIDADANIA,deputado federal,masculino,branca,0,5144,3309023.0,97612.0,0,0
2022,BA,770074,Sgt Núbia Vanessa,CIDADANIA,deputado federal,feminino,branca,0,152,501.68,30023.55,0,0
2022,BA,790446,Cabo Jônia,CIDADANIA,deputado federal,feminino,branca,0,2188,116.27,30000.0,0,0
2022,BA,814938,Matias De Simões Filho,CIDADANIA,deputado federal,masculino,preta,0,288,,20000.000000000004,0,0
2022,RJ,816648,Ricardo Rangel,CIDADANIA,deputado federal,masculino,branca,0,4475,6604740.34,300178.1600000001,1,0
2022,PI,820467,Chico Pança,CIDADANIA,deputado federal,masculino,parda,0,967,2000.0,15000.0,0,0
2022,PR,824236,Rosângela Virmond,CIDADANIA,deputado federal,feminino,parda,0,6251,37517.32,3428.76,0,0
2022,CE,827949,Pérola De Oyá,CIDADANIA,deputado federal,feminino,preta,0,436,,99852.75,1,0
2022,RS,838288,Fabi Beling,CIDADANIA,deputado federal,feminino,branca,0,87,,10000.0,0,0
2022,MG,854188,Sargento Erlei,CIDADANIA,deputado federal,masculino,branca,0,890,543000.0,79951.0,1,0
2022,AC,858355,Pastora Odete,CIDADANIA,deputado federal,feminino,parda,0,119,,20000.0,0,0
2022,ES,862217,Helena Vitória,CIDADANIA,deputado federal,feminino,preta,0,564,120000.0,248478.67,0,0
2022,DF,870889,Marcilene Lima,CIDADANIA,deputado federal,feminino,branca,0,251,,,0,0
2022,PE,873845,Daniel Coelho,CIDADANIA,deputado federal,masculino,branca,0,110511,838894.32,2860363.3299999977,1,1
2022,CE,875583,Doutor Anderson Peroba,CIDADANIA,deputado federal,masculino,parda,0,1495,209000.0,70000.0,0,0
2022,BA,899477,Cabo Edenir,CIDADANIA,deputado federal,feminino,parda,0,329,,30000.0,0,0
2022,BA,902692,Aloisio De Lamarão,CIDADANIA,deputado federal,masculino,parda,0,367,111000.0,,0,0
2022,PR,908335,Feneme,CIDADANIA,deputado federal,masculino,parda,0,6353,441141.98,114000.0,0,0
2022,RJ,913107,Fabiano Gonçalves,CIDADANIA,deputado federal,masculino,branca,0,10339,1075627.19,217751.06,0,0
2022,SC,917098,Juarez Policial,CIDADANIA,deputado federal,masculino,branca,0,1173,14000.0,46955.19,0,0
2022,MG,940586,Heloisa Lolo,CIDADANIA,deputado federal,feminino,preta,0,477,,68881.75,0,0
2022,RN,975678,Gideon Ismaias,CIDADANIA,deputado federal,masculino,parda,0,2830,12500.0,108215.53,0,0
2022,DF,985001,Leandro Lira,CIDADANIA,deputado federal,masculino,parda,0,382,514250.13,,0,0
2022,SP,1003932,Eliete Nunes,CIDADANIA,deputado federal,feminino,branca,0,2357,763393.1299999999,112820.5,0,0
2022,PR,1021827,Letícia Fabiana,CIDADANIA,deputado federal,feminino,branca,0,255,142000.0,39908.35,0,0
2022,TO,1028790,Cida Beltrão,CIDADANIA,deputado federal,feminino,parda,0,112,,19966.0,0,0
2022,RJ,1030123,Danielle Santana,CIDADANIA,deputado federal,feminino,branca,0,140,180000.0,30000.0,0,0
2022,SP,1033516,Arnaldo Jardim,CIDADANIA,deputado federal,masculino,branca,1,113462,4194566.48,3453214.089999996,1,1
2022,RS,1038549,Any Ortiz,CIDADANIA,deputado federal,feminino,branca,1,119039,1634440.8400000003,2348329.86,0,0
2022,RS,1040103,Bruna Diburcio,CIDADANIA,deputado federal,feminino,branca,0,136,,9990.0,0,0
2022,SC,1049170,André Dala Possa,CIDADANIA,deputado federal,masculino,branca,0,2856,457440.0,78058.5,0,0
2022,MG,1053227,Vinicio Scarano,CIDADANIA,deputado federal,masculino,parda,0,13913,433274.57,385601.93,0,0
2022,PI,1062527,Lívia Oliveira,CIDADANIA,deputado federal,feminino,parda,0,455,173831.0,10000.0,0,0
2022,RJ,1080150,Manoel Neto,CIDADANIA,deputado federal,masculino,branca,0,613,,71574.0,0,0
2022,MG,1085006,Anderson Mindu,CIDADANIA,deputado federal,masculino,preta,0,2426,6066.0,251923.57000000004,0,0
2022,RJ,1094106,Antonia Leite Barbosa,CIDADANIA,deputado federal,feminino,branca,0,5617,1230828.33,1269617.0699999998,0,0
2022,MA,1094138,Samara Benicio,CIDADANIA,deputado federal,feminino,preta,0,319,,199980.0,0,0
2022,MA,1106135,Nubia Dutra,CIDADANIA,deputado federal,feminino,preta,0,429,,131956.4,0,0
2022,PR,1107437,Mariana Fernandelli,CIDADANIA,deputado federal,feminino,branca,0,2828,322300.0,184983.79,0,0
2022,MG,1112254,Eduardo Santos Locutor,CIDADANIA,deputado federal,masculino,parda,0,845,190000.0,50671.99999999999,0,0
2022,PI,1129876,Bruno Oliveira,CIDADANIA,deputado federal,masculino,preta,0,290,,15000.0,0,0
2022,RJ,1131269,Cleide Gari,CIDADANIA,deputado federal,feminino,preta,0,802,,50000.0,0,0
2022,DF,1145500,Chico Andrade,CIDADANIA,deputado federal,masculino,parda,0,916,,,0,0
2022,MG,1148175,Eduardo Tardiole,CIDADANIA,deputado federal,masculino,parda,0,1256,,81170.0,0,0
2022,AL,1152677,Régis Cavalcante,CIDADANIA,deputado federal,masculino,branca,0,2417,366392.11,2484380.53,1,0
2022,PR,1155545,Solitário,CIDADANIA,deputado federal,masculino,branca,0,8018,280000.0,100556.0,0,0
2022,BA,1161762,Isabela Sousa,CIDADANIA,deputado federal,feminino,parda,0,9849,,999625.96,0,0
2022,BA,1168758,Vinícius Alcântara,CIDADANIA,deputado federal,masculino,branca,0,7504,599840.0,28270.57,0,0
2022,SE,1195448,Jordana De Neópolis,CIDADANIA,deputado federal,feminino,parda,0,521,,1933.25,0,0
2022,AM,1210410,Amom Mandel,CIDADANIA,deputado federal,masculino,branca,1,288555,88016.93,447549.92999999993,0,0
2022,PR,1219032,Felipe Pedroso (Felipinho),CIDADANIA,deputado federal,masculino,parda,0,7770,5500.0,51000.0,0,0
2022,MA,1230172,Dra. Graça,CIDADANIA,deputado federal,feminino,parda,0,1176,1267183.25,240096.0000000001,1,0
2022,PR,1238419,Eleangela,CIDADANIA,deputado federal,feminino,branca,0,481,3914683.770000001,87831.59000000001,0,0
2022,RJ,1246092,Emanuel Marques,CIDADANIA,deputado federal,masculino,branca,0,268,262000.0,31924.0,0,0
2022,MG,1255550,Raphael Rios,CIDADANIA,deputado federal,masculino,branca,0,31208,122000.0,438421.0100000005,0,0
2022,SP,1299572,Márcia Rocha,CIDADANIA,deputado federal,feminino,branca,0,2858,3476685.0,533878.6600000001,0,0
2022,RJ,1312838,Katia Miki,CIDADANIA,deputado federal,feminino,parda,0,5139,836562.5500000002,247944.64,0,0
2022,AM,1313756,Dr. Raymison,CIDADANIA,deputado federal,masculino,branca,0,5876,2818986.0899999994,234192.0,0,0
2022,RJ,1341611,Paiva,CIDADANIA,deputado federal,masculino,parda,0,1492,52000.0,22130.32,0,0
2022,MA,1350642,Antonio Americo,CIDADANIA,deputado federal,masculino,branca,0,1101,,149769.58999999997,0,0
2022,MG,1377580,Juliana Sales,CIDADANIA,deputado federal,feminino,branca,0,5487,20171.18,1661769.3999999992,0,0
2022,SP,1397739,Pollyana Gama,CIDADANIA,deputado federal,feminino,branca,0,12998,602852.0,2626314.07,1,0
2022,MA,1446577,Katia Silva,CIDADANIA,deputado federal,feminino,branca,0,276,,50000.0,0,0
2022,AM,1491874,Monica Mendes,CIDADANIA,deputado federal,feminino,branca,0,2396,,298383.41000000003,0,0
2022,RJ,1517684,Dr Flávio Antunes,CIDADANIA,deputado federal,masculino,branca,0,26461,5205600.0,390000.0,0,0
2022,PR,1543664,Rubens Bueno,CIDADANIA,deputado federal,masculino,branca,0,42321,1465305.48,2461000.0,1,1
2022,AL,1549566,Isabella Gouveia,CIDADANIA,deputado federal,feminino,parda,0,515,,229970.97,0,0
2022,MA,1555044,Guilherme Oliveira,CIDADANIA,deputado federal,masculino,parda,0,30181,263250.0,128750.0,0,0
2022,PA,1582764,Jordy,CIDADANIA,deputado federal,masculino,parda,0,17411,420000.0,3408478.4100000006,1,0
2022,RS,1591271,Luiz Jacomini,CIDADANIA,deputado federal,masculino,branca,0,1710,0.0,4470.0,0,0
2022,RR,1603643,Isneide Nunes,CIDADANIA,deputado federal,feminino,parda,0,82,,10000.0,0,0
2022,MA,1654500,Adao-Coletivo Reggae Cidadania,CIDADANIA,deputado federal,masculino,preta,0,976,,110000.0,0,0
2022,MA,1659640,Professor Roberto Brandão,CIDADANIA,deputado federal,masculino,branca,0,8159,2163435.16,249999.96,0,0
2022,RS,1677899,Graciano,CIDADANIA,deputado federal,masculino,branca,0,1072,403490.58,7763.63,0,0
2022,SP,1686298,Eldo Silva,CIDADANIA,deputado federal,masculino,branca,0,679,145000.0,,0,0
2022,SP,1690316,Alex Manente,CIDADANIA,deputado federal,masculino,branca,1,196866,1227268.0,3007097.869999999,1,1
