ano,sigla_uf,id_candidato_bd,nome_urna,sigla_partido,cargo,genero,raca,resultado,votos
2022,PR,774808,Dirce Kobata,DC,deputado federal,feminino,branca,nao eleito,26
2022,RJ,776246,Dra Diva Valentini,DC,deputado federal,feminino,branca,nao eleito,118
2022,PE,789676,Lelces Xavier,DC,deputado federal,masculino,parda,nao eleito,25
2022,RJ,798102,Silas Silva De Oliveira,DC,deputado federal,masculino,preta,nao eleito,62
2022,RS,799891,Zé Luiz,DC,deputado federal,masculino,preta,nao eleito,130
2022,PR,801596,Regina Silva,DC,deputado federal,feminino,parda,nao eleito,107
2022,RN,814878,Jean Rodrigues,DC,deputado federal,masculino,branca,nao eleito,124
2022,MA,817585,Adenilson Lopes,DC,deputado federal,masculino,parda,nao eleito,181
2022,RJ,847900,Maradona De Bangu,DC,deputado federal,masculino,parda,nao eleito,650
2022,GO,855771,Pastor Wendel Gonçalves,DC,deputado federal,masculino,preta,nao eleito,3047
2022,TO,858688,Ivonete,DC,deputado federal,feminino,parda,nao eleito,231
2022,ES,886129,Josias Bereda,DC,deputado federal,masculino,branca,nao eleito,349
2022,RJ,889441,Jurandir Souza,DC,deputado federal,masculino,preta,nao eleito,373
2022,DF,892600,Sgt Henrique,DC,deputado federal,masculino,branca,nao eleito,274
2022,PR,895215,Altino Bertolino,DC,deputado federal,masculino,branca,nao eleito,270
2022,MT,895813,Simone,DC,deputado federal,feminino,branca,nao eleito,40
2022,RJ,896566,Marcos Força Brasil,DC,deputado federal,masculino,branca,nao eleito,713
2022,RJ,905157,Delaney,DC,deputado federal,masculino,parda,nao eleito,435
2022,BA,910867,Elis Das Madeiras,DC,deputado federal,feminino,parda,nao eleito,183
2022,RJ,916864,Sandro Wolverine,DC,deputado federal,masculino,parda,nao eleito,367
2022,PR,919201,Regiane Moreira,DC,deputado federal,feminino,parda,nao eleito,83
2022,PE,925158,Cidinha Do Povo,DC,deputado federal,feminino,parda,nao eleito,30
2022,SP,931415,Coronel Roberto Alves,DC,deputado federal,masculino,parda,nao eleito,979
2022,RJ,934640,Quirino,DC,deputado federal,masculino,preta,nao eleito,438
2022,RJ,943549,Pastor Marcelo Puri,DC,deputado federal,masculino,preta,nao eleito,1350
2022,PE,948028,Dayse Brandão,DC,deputado federal,feminino,parda,nao eleito,157
2022,RN,950065,Artesa Janaina Tenorio,DC,deputado federal,feminino,preta,nao eleito,147
2022,PE,952982,Carol Barradas,DC,deputado federal,feminino,parda,nao eleito,175
2022,SP,960860,Léa Picelli,DC,deputado federal,feminino,branca,nao eleito,74
2022,MS,974422,Antonio Carlos,DC,deputado federal,masculino,parda,nao eleito,69
2022,RN,976003,Ricardinho Do Planalto,DC,deputado federal,masculino,parda,nao eleito,889
2022,GO,986381,Aracelly Cantuario,DC,deputado federal,feminino,branca,nao eleito,95
2022,RJ,988789,Carlos Perréto,DC,deputado federal,masculino,parda,nao eleito,1177
2022,PE,996557,Cinesio Eletricista,DC,deputado federal,masculino,preta,nao eleito,132
2022,TO,1004753,João Paulo,DC,deputado federal,masculino,parda,nao eleito,97
2022,MA,1010216,Sheila Calafell,DC,deputado federal,feminino,parda,nao eleito,164
2022,PE,1010291,Adilson Batista,DC,deputado federal,masculino,parda,nao eleito,491
2022,BA,1029558,Bicho Som,DC,deputado federal,masculino,branca,nao eleito,298
2022,RJ,1038124,Jean Carlos Instrutor,DC,deputado federal,masculino,branca,nao eleito,358
2022,RJ,1038429,Cosme Da Silveira,DC,deputado federal,masculino,preta,nao eleito,108
2022,PR,1051490,Cleide Maria Menegon,DC,deputado federal,feminino,branca,nao eleito,43
2022,RS,1052875,Tharly Aleixo,DC,deputado federal,feminino,parda,nao eleito,36
2022,SE,1054662,Mikinha Do Povo,DC,deputado federal,feminino,branca,nao eleito,101
2022,BA,1067836,Tais Braga,DC,deputado federal,feminino,parda,nao eleito,22
2022,DF,1091198,Cristian Lima,DC,deputado federal,masculino,branca,nao eleito,48
2022,RJ,1099550,De Sá,DC,deputado federal,masculino,preta,nao eleito,35
2022,BA,1106619,Dr. Vinicius,DC,deputado federal,masculino,branca,nao eleito,1190
2022,ES,1115359,Marineusa Lucas,DC,deputado federal,feminino,parda,nao eleito,97
2022,DF,1119032,Oscar Silva,DC,deputado federal,masculino,parda,nao eleito,1448
2022,RJ,1125004,Glaidson Acácio,DC,deputado federal,masculino,preta,nao eleito,37935
2022,RR,1142062,Konchita,DC,deputado federal,feminino,parda,nao eleito,62
2022,RJ,1152603,Filipe Mendes,DC,deputado federal,masculino,preta,nao eleito,86
2022,PR,1152992,Deyvidy Hernandes,DC,deputado federal,masculino,branca,nao eleito,3066
2022,MA,1156580,Eduardo Martins,DC,deputado federal,masculino,parda,nao eleito,391
2022,BA,1167520,Daniel Pereira,DC,deputado federal,masculino,parda,nao eleito,164
2022,MA,1189466,Ana Quilombola,DC,deputado federal,feminino,preta,nao eleito,120
2022,AL,1214141,Josimar Firmino,DC,deputado federal,masculino,parda,nao eleito,173
2022,SP,1214579,Dr Paulo Purkyt,DC,deputado federal,masculino,branca,nao eleito,164
2022,ES,1218971,Evanilza Souza,DC,deputado federal,feminino,parda,nao eleito,85
2022,PR,1232101,Jornalista Gerson Garcia,DC,deputado federal,masculino,branca,nao eleito,43
2022,RJ,1235596,Dr Márcio Vilaró,DC,deputado federal,masculino,parda,nao eleito,617
2022,RJ,1237025,Leca Da Bicicleta,DC,deputado federal,masculino,branca,nao eleito,371
2022,RJ,1245187,Anderson Amorim,DC,deputado federal,masculino,preta,nao eleito,214
2022,RJ,1245627,Eliel Trezedeck,DC,deputado federal,masculino,preta,nao eleito,425
2022,RJ,1246770,Josiane Confeiteira,DC,deputado federal,feminino,parda,nao eleito,102
2022,SP,1248928,Stela Atanázio,DC,deputado federal,feminino,branca,nao eleito,247
2022,RJ,1251270,Kátia,DC,deputado federal,feminino,preta,nao eleito,120
2022,RN,1271108,Valque Radialista,DC,deputado federal,masculino,parda,nao eleito,126
2022,RJ,1281082,Marcio Montenegro,DC,deputado federal,masculino,branca,nao eleito,11
2022,DF,1284483,Major Souza,DC,deputado federal,masculino,parda,nao eleito,274
2022,PE,1287791,Pastor Gilson Santos,DC,deputado federal,masculino,parda,nao eleito,103
2022,SP,1292012,Paula Barros,DC,deputado federal,feminino,branca,nao eleito,890
2022,RJ,1292067,Marquinhos Tavares,DC,deputado federal,masculino,branca,nao eleito,789
2022,RN,1293760,Naira Caroline ,DC,deputado federal,feminino,preta,nao eleito,18
2022,RJ,1296095,Luciana Nery,DC,deputado federal,feminino,preta,nao eleito,371
2022,SP,1302322,Vitória Bolinha Cury,DC,deputado federal,feminino,branca,nao eleito,148
2022,RJ,1323277,Marcia Helena,DC,deputado federal,feminino,parda,nao eleito,78
2022,SC,1327198,Gecimara,DC,deputado federal,feminino,parda,nao eleito,104
2022,RJ,1327673,Maria José,DC,deputado federal,feminino,preta,nao eleito,69
2022,PE,1345149,Doutor Domicio Luz,DC,deputado federal,masculino,branca,nao eleito,131
2022,PR,1363864,Everton José,DC,deputado federal,masculino,parda,nao eleito,344
2022,RJ,1367561,Charopinho 22,DC,deputado federal,masculino,parda,nao eleito,429
2022,RJ,1373906,Reinaldo De Almeida,DC,deputado federal,masculino,branca,nao eleito,837
2022,PB,1380099,Danilo Ilton,DC,deputado federal,masculino,parda,nao eleito,419
2022,RJ,1393479,Cheilinha,DC,deputado federal,feminino,preta,nao eleito,68
2022,RJ,1402604,Jorgina,DC,deputado federal,feminino,preta,nao eleito,11
2022,ES,1403226,Pastor Pedro Henrique,DC,deputado federal,masculino,preta,nao eleito,312
2022,GO,1409643,Pastor Weliton,DC,deputado federal,masculino,branca,nao eleito,134
2022,BA,1410022,Elisangela Figueiredo,DC,deputado federal,feminino,parda,nao eleito,33
2022,ES,1413196,Cleidiane Oliveira,DC,deputado federal,feminino,parda,nao eleito,154
2022,PE,1413726,Eronildes Barbosa,DC,deputado federal,masculino,branca,nao eleito,9
2022,PB,1415167,Jeniffer Felintro,DC,deputado federal,feminino,branca,nao eleito,46
2022,MA,1415666,Jansen Penha,DC,deputado federal,masculino,parda,nao eleito,189
2022,AL,1417301,Edierson Gomes,DC,deputado federal,masculino,parda,nao eleito,14
2022,RN,1427601,Professora Clarice Maia ,DC,deputado federal,feminino,parda,nao eleito,104
2022,TO,1433426,Maria Lucia,DC,deputado federal,feminino,parda,nao eleito,144
2022,SP,1435772,Juca Bala,DC,deputado federal,masculino,branca,nao eleito,413
2022,PR,1444319,Dr. Silvio,DC,deputado federal,masculino,parda,nao eleito,215
2022,RJ,1461501,Thayná Goulart,DC,deputado federal,feminino,parda,nao eleito,132
2022,RJ,1471608,Raiza Marins,DC,deputado federal,feminino,preta,nao eleito,24
2022,SE,1477716,Dra Teresa Neuma,DC,deputado federal,feminino,parda,nao eleito,1837
2022,TO,1480511,Sgt Isaias,DC,deputado federal,masculino,parda,nao eleito,1
2022,MA,1492179,Jodson Santos,DC,deputado federal,masculino,parda,nao eleito,199
2022,TO,1496712,Aracely Jose Maciel,DC,deputado federal,masculino,parda,nao eleito,293
2022,SP,1502697,Dr Eco Planet,DC,deputado federal,masculino,branca,nao eleito,488
2022,SE,1509336,Eloi,DC,deputado federal,masculino,preta,nao eleito,183
2022,SE,1511774,Bila,DC,deputado federal,masculino,preta,nao eleito,266
2022,PE,1515912,Luiz De França,DC,deputado federal,masculino,parda,nao eleito,249
2022,DF,1535922,Gonzaga Da Saúde,DC,deputado federal,masculino,parda,nao eleito,359
2022,SE,1563051,Nenê,DC,deputado federal,masculino,branca,nao eleito,152
2022,SE,1563477,Gilvan Bispo,DC,deputado federal,masculino,branca,nao eleito,399
2022,SP,1608509,Monyke Brasil,DC,deputado federal,feminino,parda,nao eleito,87
2022,SP,1609305,Marcel Brasil,DC,deputado federal,masculino,branca,nao eleito,219
2022,RR,1611054,Ely De Roraima,DC,deputado federal,masculino,parda,nao eleito,50
2022,BA,1615301,Josaniel Azevedo,DC,deputado federal,masculino,parda,nao eleito,242
2022,PE,1634971,Zé Da Rima,DC,deputado federal,masculino,parda,nao eleito,69
2022,PE,1642007,Vasconcelos,DC,deputado federal,masculino,parda,nao eleito,189
2022,BA,1682463,Vicente Batista,DC,deputado federal,masculino,parda,nao eleito,207
2022,SP,1685165,Joãozinho,DC,deputado federal,masculino,parda,nao eleito,275
2022,SP,1694296,Selmer,DC,deputado federal,masculino,branca,nao eleito,225
2022,MA,1745094,Pastor Marinho,DC,deputado federal,masculino,parda,nao eleito,245
2022,DF,1752340,Prof. Lucineide,DC,deputado federal,feminino,preta,nao eleito,611
2022,DF,1753845,Sebah Santana,DC,deputado federal,masculino,branca,nao eleito,339
2022,PR,1757536,Lourdes Fonseca Da Saúde,DC,deputado federal,feminino,branca,nao eleito,133
2022,PR,1758419,Antonio Carlos Beleleco,DC,deputado federal,masculino,branca,nao eleito,173
2022,SP,1771271,Marcia,DC,deputado federal,feminino,branca,nao eleito,59
2022,PE,1797746,Ana Souza,DC,deputado federal,feminino,parda,nao eleito,139
2018,AP,3226,Darc Marques,DC,deputado federal,feminino,preta,suplente,2699
2018,GO,7923,Professor Alisson,DC,deputado federal,masculino,branca,suplente,1259
2018,BA,9260,Alírio Cavalcanti,DC,deputado federal,masculino,branca,nao eleito,733
2018,PI,10113,Valdy Portela,DC,deputado federal,masculino,parda,nao eleito,322
2018,AM,29252,Jean Neder,DC,deputado federal,masculino,branca,nao eleito,11716
2018,AM,42453,Tamabaqui,DC,deputado federal,masculino,branca,nao eleito,375
2018,PE,46219,Abdias Oliveira,DC,deputado federal,masculino,preta,nao eleito,482
2018,SP,53315,Diego Rafael,DC,deputado federal,masculino,branca,nao eleito,0
2018,SE,65428,Claudio Brito,DC,deputado federal,masculino,parda,suplente,492
2018,PB,88115,Pastor Robertão,DC,deputado federal,masculino,parda,suplente,409
2018,RJ,94291,Alexandre Trevisan Lubra,DC,deputado federal,masculino,branca,suplente,1778
2018,DF,97379,Josivaldo Feitosa,DC,deputado federal,masculino,parda,nao eleito,214
2018,GO,101275,Coronel Caixeta,DC,deputado federal,masculino,branca,suplente,1387
2018,SP,110463,Scabora,DC,deputado federal,masculino,branca,nao eleito,0
2018,CE,116835,Fernandão Pinheiro,DC,deputado federal,masculino,parda,suplente,1440
2018,SP,120814,Darlene Oliveira,DC,deputado federal,feminino,parda,nao eleito,152
2018,TO,121059,Isabel,DC,deputado federal,feminino,parda,nao eleito,157
2018,MG,143582,Enfermeiro Lucas Silva,DC,deputado federal,masculino,branca,suplente,274
2018,RS,146643,Rejane Teixeira,DC,deputado federal,feminino,branca,nao eleito,218
2018,RJ,148328,Marli Nascimento,DC,deputado federal,feminino,preta,suplente,138
2018,PR,153997,Neuro Do Vitalidade,DC,deputado federal,masculino,branca,nao eleito,712
2018,RJ,155030,Jose Anilton Ribeiro Zé Pelado,DC,deputado federal,masculino,parda,suplente,787
2018,AM,157083,Marcos Apurinã,DC,deputado federal,masculino,indigena,nao eleito,18403
2018,RJ,159026,Luiz Antônio,DC,deputado federal,masculino,branca,eleito por qp,50284
2018,DF,170732,Juscelia,DC,deputado federal,feminino,branca,nao eleito,0
2018,MG,171742,Graça,DC,deputado federal,feminino,parda,suplente,433
2018,RJ,185604,Marcia Guimarães,DC,deputado federal,feminino,branca,suplente,317
2018,SP,190896,Sgt Domarascki Boina Negra,DC,deputado federal,masculino,branca,nao eleito,0
2018,RJ,202146,Dr. Nilton Canto,DC,deputado federal,masculino,branca,suplente,332
2018,DF,210266,Denise,DC,deputado federal,feminino,branca,nao eleito,0
2018,RJ,223634,Lucia Cabeleireira,DC,deputado federal,feminino,branca,suplente,164
2018,SP,225837,Dygo Lima,DC,deputado federal,masculino,branca,nao eleito,168
2018,DF,236062,Carlão,DC,deputado federal,masculino,parda,nao eleito,228
2018,RJ,240796,Pedrinho Do Carteiro Amigo,DC,deputado federal,masculino,parda,suplente,1669
2018,PI,252692,Luizinho,DC,deputado federal,masculino,parda,nao eleito,582
2018,GO,257527,Giszelle Pessoa,DC,deputado federal,feminino,parda,suplente,1217
2018,RJ,263814,Wilson Sousa,DC,deputado federal,masculino,branca,suplente,170
2018,PE,265833,George Costa,DC,deputado federal,masculino,parda,nao eleito,11732
2018,SP,267416,Coronel Guidi,DC,deputado federal,masculino,branca,nao eleito,789
2018,RJ,271459,Marcello Tommasi,DC,deputado federal,masculino,branca,suplente,233
2018,PR,272263,Maria Do Esporte,DC,deputado federal,feminino,parda,nao eleito,274
2018,GO,273105,Jayro Costa,DC,deputado federal,masculino,branca,suplente,745
2018,GO,273823,Lu De Oliveira,DC,deputado federal,feminino,branca,suplente,319
2018,BA,304165,Rafle Salume,DC,deputado federal,masculino,parda,nao eleito,3009
2018,MA,305730,Missecley,DC,deputado federal,feminino,branca,suplente,2270
2018,MA,315343,Ribamar Lopes,DC,deputado federal,masculino,parda,nao eleito,0
2018,RS,323536,Mauri Da Mota,DC,deputado federal,masculino,branca,nao eleito,0
2018,RJ,337694,Alvaro Magalhaes,DC,deputado federal,masculino,branca,suplente,172
2018,MS,350453,Samuel Messias,DC,deputado federal,masculino,branca,nao eleito,483
2018,CE,352645,Robério Cavalcante,DC,deputado federal,masculino,parda,suplente,13809
2018,RJ,366030,Pedro Brum,DC,deputado federal,masculino,branca,suplente,1069
2018,SE,367380,Lola Da Tapioca,DC,deputado federal,feminino,branca,suplente,670
2018,GO,390411,Anailson Rodrigues,DC,deputado federal,masculino,branca,suplente,390
2018,PR,404539,Evelim Straub,DC,deputado federal,feminino,branca,nao eleito,144
2018,GO,413105,Kelly Afiune,DC,deputado federal,feminino,branca,suplente,7544
2018,BA,422511,Nycolle Braz,DC,deputado federal,feminino,branca,nao eleito,148
2018,AC,429869,Francisco Ribeiro ,DC,deputado federal,masculino,parda,suplente,253
2018,RJ,439434,Elisabete,DC,deputado federal,feminino,branca,nao eleito,0
2018,AC,444307,Andresa Barros,DC,deputado federal,feminino,parda,suplente,355
2018,RJ,444340,Carlota Santos,DC,deputado federal,feminino,preta,suplente,186
2018,PI,447158,Heryane Thieres,DC,deputado federal,feminino,branca,nao eleito,160
2018,AM,458430,Jefferson Fontes,DC,deputado federal,masculino,parda,nao eleito,388
2018,ES,460037,Cleonice Ferreira,DC,deputado federal,feminino,branca,nao eleito,131
2018,BA,467317,Aziz Ramos,DC,deputado federal,masculino,branca,nao eleito,2967
2018,RR,471445,Marlene Lopes,DC,deputado federal,feminino,branca,suplente,271
2018,PR,491555,Vilmar Conrado,DC,deputado federal,masculino,branca,nao eleito,290
2018,MG,493325,Sub Tenente João Leal,DC,deputado federal,masculino,parda,suplente,630
2018,BA,494500,Tio Emilio,DC,deputado federal,masculino,branca,nao eleito,833
2018,BA,514604,Simone Gomes,DC,deputado federal,feminino,branca,nao eleito,142
2018,RJ,527788,Lobão Do Karaoke,DC,deputado federal,masculino,branca,suplente,174
2018,ES,532323,Professor Silvestre,DC,deputado federal,masculino,preta,nao eleito,496
2018,BA,532625,Neiva Maria,DC,deputado federal,feminino,parda,nao eleito,151
2018,RJ,533620,Daizinho,DC,deputado federal,masculino,branca,suplente,1047
2018,PE,534560,Prof. Fred Pinheiro,DC,deputado federal,masculino,parda,nao eleito,1738
2018,MT,549608,Cabo Dr Laudicério,DC,deputado federal,masculino,parda,nao eleito,0
2018,SP,579761,Rubens Rodriguesd,DC,deputado federal,masculino,parda,nao eleito,0
2018,PE,590514,Gilmar Do Leite,DC,deputado federal,masculino,parda,nao eleito,59
2018,PR,591138,Dr. André Saliba,DC,deputado federal,masculino,branca,nao eleito,1962
2018,RJ,603883,Dr. Eduardo Molina,DC,deputado federal,masculino,branca,suplente,1617
2018,RJ,615577,Carlos Adriano,DC,deputado federal,masculino,branca,nao eleito,0
2018,SP,628682,Prof. Vitor,DC,deputado federal,masculino,branca,nao eleito,0
2018,SP,639277,Antonio Mendonça,DC,deputado federal,masculino,branca,nao eleito,750
2018,AL,646363,Vilminha,DC,deputado federal,feminino,branca,nao eleito,35
2018,RJ,648161,Neidely Farias,DC,deputado federal,feminino,branca,suplente,163
2018,MG,651049,Missionário Eliseu Gabriel,DC,deputado federal,masculino,branca,suplente,218
2018,PR,658899,Bispo Henrique,DC,deputado federal,masculino,parda,nao eleito,789
2018,DF,662418,Flavio Pikana,DC,deputado federal,masculino,branca,nao eleito,572
2018,RJ,664664,Vera Cruz,DC,deputado federal,feminino,preta,suplente,116
2018,SE,667011,Leonel Aquino,DC,deputado federal,masculino,parda,suplente,549
2018,AM,667320,Alex Internet,DC,deputado federal,masculino,parda,nao eleito,582
2018,RJ,670785,Dra Elia Samuel,DC,deputado federal,feminino,preta,suplente,441
2018,BA,684146,Angelita Alves,DC,deputado federal,feminino,parda,nao eleito,171
2018,PR,692666,Antonia Cristina,DC,deputado federal,feminino,parda,nao eleito,166
2018,MT,700753,Helio Silva Fonseca,DC,deputado federal,masculino,parda,nao eleito,0
2018,RJ,705076,Zé Do Mercado,DC,deputado federal,masculino,branca,suplente,1106
2018,SP,715586,Tenente Sérgio,DC,deputado federal,masculino,branca,nao eleito,0
2018,PE,722763,Marcos Maciel,DC,deputado federal,masculino,branca,nao eleito,0
2018,GO,725821,Sargento Leandro Moro,DC,deputado federal,masculino,branca,suplente,4184
2018,AM,734434,Davi Ramos,DC,deputado federal,masculino,parda,nao eleito,805
2018,PI,735122,Jofran Santos,DC,deputado federal,masculino,parda,nao eleito,265
2018,RJ,738021,Leomar Valença,DC,deputado federal,masculino,branca,suplente,2082
2018,SC,751414,Jocimar Dos Santos,DC,deputado federal,masculino,branca,suplente,3337
2018,MG,751516,Dr Ricardo Sos Aids,DC,deputado federal,masculino,branca,suplente,14806
2018,CE,756121,Thiago Marques,DC,deputado federal,masculino,branca,suplente,741
2018,RJ,776494,Ana Valéria Freyesleben,DC,deputado federal,feminino,branca,suplente,1047
2018,TO,777166,Delegado Adrierlis ,DC,deputado federal,masculino,parda,nao eleito,2122
2018,BA,777510,Ana Claudia,DC,deputado federal,feminino,parda,nao eleito,390
2018,RJ,784371,Prof Lucia Frota,DC,deputado federal,feminino,branca,suplente,2611
2018,RN,799145,Odair Diniz,DC,deputado federal,masculino,branca,suplente,7851
2018,CE,803893,Ubiratan,DC,deputado federal,masculino,parda,suplente,463
2018,SP,814785,Cida Araujo,DC,deputado federal,feminino,preta,nao eleito,344
2018,RJ,823140,Carlos Conrado,DC,deputado federal,masculino,branca,suplente,5458
2018,PI,842863,Edina Cruz,DC,deputado federal,feminino,branca,nao eleito,471
2018,BA,844132,Adalto Filho,DC,deputado federal,masculino,preta,nao eleito,510
2018,MG,845739,Charles Felizardo,DC,deputado federal,masculino,parda,suplente,745
2018,DF,859618,Rodger Do Grupo De Empregos,DC,deputado federal,masculino,parda,nao eleito,651
